,_Player_,defense_Blocks_Blocks,defense_Tackles_Tkl,defense_Tackles_TklW,defense_Tackles_Def 3rd,defense_Tackles_Mid 3rd,defense_Tackles_Att 3rd,defense__Int,defense__Clr,possession_Touches_Def Pen,possession_Touches_Def 3rd,possession_Touches_Mid 3rd,possession_Touches_Att 3rd,possession_Touches_Att Pen,possession_Touches_Touches,passing_Total_Att,passing_Short_Att,passing_Medium_Att,passing_Long_Att,passing__KP,passing__CrsPA,passing__PrgP,possession_Carries_PrgDist,possession_Carries_TotDist,possession_Receiving_Rec,possession_Receiving_PrgR,possession_Take-Ons_Att,possession_Take-Ons_Succ,gca_SCATypes_TO,gca_SCATypes_Sh,gca_SCATypes_Fld,gca_SCATypes_Def,gca_SCATypes_PassLive,gca_SCATypes_PassDead,shooting_Standard_Dist,shooting_Expected_npxG,playingtime_PlayingTime_Min,misc_Performance_Fls,misc_Performance_Fld,misc_Performance_Off,misc_AerialDuels_Won,misc_AerialDuels_Lost,Corners,Crossing,Dribbling,Finishing,First Touch,Free Kick Taking,Heading,Long Shots,Long Throws,Marking,Passing,Penalty Taking,Tackling,Technique,Aggressiion,Anticipation,Bravery,Composure,Concentration,Vision,Decision,Determination,Flair,Leadership,Off The Ball,Teamwork,Work Rate,Positioning,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength
358,Diego Carlos,0.0938337801608579,-0.12237093690248568,-0.081081081081081,0.4666666666666667,-0.6666666666666666,-0.734375,-0.030701754385964935,1.3594306049822062,1.8825573314801949,1.3376685170499605,0.10897230242754796,-0.8628775089101481,-0.6002044989775052,0.24057148354820096,0.31455940908304,-0.1283233857840477,0.7373447946513849,0.8476242490442382,-0.8692307692307693,-1.0,-0.29663394109396907,0.18375417501670005,0.13024754813435957,0.307152682255846,-0.9879175550817342,-0.907859078590786,-0.8985074626865671,-1.0,-1.0,-1.0,-1.0,-0.766412213740458,-1.0,-0.4155647903286741,-0.45439189189189194,-0.06843693421846715,0.148051948051948,-0.8488888888888889,-0.6046511627906976,0.18999999999999992,0.2886297376093295,12,12,13,9,12,11,8,11,9,10,12,10,11,12,13,12,12,12,12,12,13,11,13,11,13,13,12,9,14,14,12,9,13,13,13,11
359,Casemiro,1.817635270541082,1.4992076069730587,1.7422680412371134,1.5772870662460565,1.738738738738739,0.6521739130434783,0.1476510067114094,0.6097852028639617,0.9378394689197344,0.9467089611419507,0.8089391491653204,-0.17872265349329572,-0.10094637223974766,0.5888187556357078,0.5918979303857009,0.40863291454160966,0.7820343461030382,0.9716981132075473,-0.24000000000000005,0.18750000000000006,0.5210864903502501,-0.03248512693644338,0.04064941032317355,0.6035558780841799,-0.4782608695652174,-0.45627980922098577,-0.39575971731448767,-1.0,0.16326530612244897,-0.4411764705882353,-1.0,-0.036231884057971064,-0.5064935064935064,0.028399599064483964,0.36270491803278665,0.1715041219474257,0.536388140161725,-0.3624161073825503,0.3734939759036145,1.040920716112532,0.04499999999999993,10,11,12,11,14,10,13,14,10,14,14,11,15,14,18,14,16,15,14,12,15,17,12,15,12,17,18,18,11,12,15,13,15,12,17,17
360,Matty Cash,0.5951742627345844,0.7552581261950286,0.7804054054054056,0.6,1.0,0.59375,0.3421052631578947,0.784697508896797,0.05142460041695629,0.32117367168913563,0.19441770933590002,0.16075783155130377,-0.06134969325153377,0.2233981142967097,0.2017427433781522,0.25678241996744444,0.16209578387228815,0.21627525942108142,-0.43333333333333335,1.0298507462686566,0.04908835904628339,0.014321977287909139,0.15032089572972535,0.04642365887207708,0.22032693674484718,-0.0555555555555556,-0.391044776119403,-1.0,0.41666666666666663,0.17241379310344832,0.4166666666666666,-0.11755725190839698,-0.7792207792207793,0.04042312051378893,0.2060810810810811,0.09879299939649966,0.3246753246753246,-0.16888888888888884,-1.0,-0.15000000000000005,0.040816326530612276,10,11,13,11,14,10,12,12,17,9,13,8,13,12,15,15,13,11,11,11,11,15,11,9,13,16,16,11,14,14,13,11,15,14,15,12
361,Timothy Castagne,0.5944055944055945,0.3223388305847076,0.14893617021276592,0.23214285714285707,0.13385826771653547,1.3376623376623378,0.8637602179836512,0.713103448275862,0.3855341738553416,0.8219575951205345,0.46920734701895694,0.4055669717915187,0.30500000000000005,0.5705405405405406,0.6319005018546803,0.9099291727916611,0.4322011232949986,0.2795085563843791,-0.11475409836065568,0.6,-0.04016620498614966,0.001740069602784084,0.029131500136128505,0.35413730622105893,0.4739130434782608,0.062992125984252,0.21428571428571427,0.9459459459459462,0.09090909090909095,-1.0,0.19999999999999996,0.11605723370429258,-0.5443037974683544,-0.28430682617874725,-0.3898305084745761,0.430830516658619,0.08791208791208796,-0.48275862068965514,0.2,0.38157894736842113,0.2025052192066806,8,14,13,10,12,6,9,8,8,11,13,5,12,14,12,12,11,12,12,11,12,15,11,9,13,15,16,12,15,14,14,12,13,15,15,11
362,Trevoh Chalobah,-0.6908212560386473,-0.5782537067545305,-0.4402332361516035,-0.4666666666666667,-0.8497652582159625,-0.3191489361702128,-0.5524475524475524,0.13966480446927373,0.19315403422982885,-0.02952571810287241,-0.47637899181842175,-0.8305597579425114,-0.9309600862998921,-0.42263674500061094,-0.39290560186082574,-0.5092423319114361,-0.20985197163826347,-0.35853379152348225,-0.9181585677749361,-1.0,-0.673469387755102,-0.7133326594561812,-0.6726601634590035,-0.4338103756708408,-0.9004837595024188,-0.9594423320659062,-0.9562841530054644,-1.0,-1.0,-1.0,-1.0,-0.8807749627421758,-1.0,-0.4165067178502879,-0.9463986599664991,-0.5194649504700612,-0.882640586797066,-0.8862559241706162,-1.0,-0.206266318537859,-0.01675977653631285,6,10,11,8,14,10,13,9,6,13,12,6,14,13,10,13,13,15,14,12,14,13,12,8,8,15,15,14,15,11,14,15,15,15,14,14
363,Ben Chilwell,-0.5748792270531401,-0.6046128500823723,-0.5335276967930029,-0.7333333333333333,-0.323943661971831,-0.8297872340425532,-0.7762237762237763,-0.5754189944134078,-0.7946210268948656,-0.724248496993988,-0.6368434943256795,-0.4056143889729366,-0.5167206040992449,-0.6057508247464668,-0.6162046908315565,-0.5791184237253707,-0.7153874860057221,-0.5601374570446735,-0.42710997442455245,-0.3191489361702128,-0.7366688610928243,-0.6587486101283736,-0.6387028737147377,-0.6475849731663685,-0.34761575673807876,-0.614702154626109,-0.6939890710382514,-1.0,-0.6190476190476191,-0.30434782608695654,-1.0,-0.7377049180327869,1.2456140350877194,0.019577735124760163,-0.6783919597989949,-0.6183986371379898,-0.5696821515892421,-0.5450236966824644,-0.13513513513513514,-0.49869451697127937,-0.329608938547486,13,15,15,7,15,11,14,7,11,14,13,11,13,13,12,14,13,14,13,12,14,14,11,12,11,14,16,15,15,14,15,13,14,16,17,13
364,Tahith Chong,0.2847965738758029,0.17647058823529407,0.2790697674418605,0.24183006535947707,0.16591928251121071,-0.036144578313253094,-0.49206349206349204,-0.7384066587395957,-0.5705082319255548,-0.38461538461538464,-0.07338965153115103,0.36911050073948865,0.4325068870523417,-0.05191873589164788,-0.15895710681244749,-0.04211703317182263,-0.2262026612077789,-0.42369263607257207,-0.3355481727574751,0.8823529411764706,0.3296398891966759,0.40408529071287197,0.3247473525525301,0.13786447221375603,0.9385796545105566,0.9174434087882825,0.4450867052023121,0.05263157894736839,-0.21568627450980388,3.888888888888889,2.3333333333333335,0.28364389233954457,-1.0,-0.005392450569202895,0.46341463414634143,0.21748210940139437,0.01941747572815527,2.004694835680751,0.23076923076923078,-0.6974789915966386,-0.26174496644295303,9,10,15,10,14,14,6,10,4,3,13,6,7,13,14,10,11,9,9,12,8,15,16,4,13,11,11,6,16,14,11,12,16,15,12,8
365,Ryan Christie,0.8378378378378379,1.205128205128205,0.9033078880407125,1.0,1.211895910780669,1.7523809523809524,1.5847953216374269,0.1551282051282051,0.1282051282051282,0.08327067669172933,0.8559322033898306,0.7901418969380134,0.2117768595041323,0.602137702783354,0.5789097663785097,0.4577671685640836,0.5644171779141104,0.9594533029612755,1.3791348600508906,0.4,1.2969255663430421,0.49002876945207274,0.6552963813124495,0.5817307692307693,0.10132890365448498,1.0618811881188117,1.4353932584269662,1.087719298245614,0.7346938775510204,2.2903225806451615,0.9615384615384617,1.2735562310030397,1.1587301587301586,0.16758241758241763,-0.18029350104821817,0.5158272498619717,0.7251585623678647,0.8352272727272726,0.8085106382978724,-0.34854014598540145,0.015723270440251517,11,12,14,13,14,12,5,14,1,5,13,11,7,15,10,15,7,13,11,16,13,12,16,8,16,12,15,9,14,14,13,9,15,14,14,11
366,Ryan Christie,0.8378378378378379,1.205128205128205,0.9033078880407125,1.0,1.211895910780669,1.7523809523809524,1.5847953216374269,0.1551282051282051,0.1282051282051282,0.08327067669172933,0.8559322033898306,0.7901418969380134,0.2117768595041323,0.602137702783354,0.5789097663785097,0.4577671685640836,0.5644171779141104,0.9594533029612755,1.3791348600508906,0.4,1.2969255663430421,0.49002876945207274,0.6552963813124495,0.5817307692307693,0.10132890365448498,1.0618811881188117,1.4353932584269662,1.087719298245614,0.7346938775510204,2.2903225806451615,0.9615384615384617,1.2735562310030397,1.1587301587301586,0.16758241758241763,-0.18029350104821817,0.5158272498619717,0.7251585623678647,0.8352272727272726,0.8085106382978724,-0.34854014598540145,0.015723270440251517,11,11,13,12,9,13,8,10,9,11,14,9,11,13,11,10,12,13,12,15,14,12,11,14,12,14,15,12,12,11,14,8,10,12,13,10
367,Nathaniel Clyne,-0.31235955056179776,-0.4538152610441767,-0.4217687074829932,-0.4747191011235955,-0.3392226148409894,-0.6851851851851851,-0.4568690095846645,-0.3787375415282392,-0.48131197559115185,-0.2157823589050355,-0.38675452311815955,-0.5411085926231197,-0.8436268068331143,-0.370983446932814,-0.3273542600896861,-0.25558765394556787,-0.3461538461538461,-0.5111821086261981,-0.8517441860465116,-0.4333333333333333,-0.5017761989342806,-0.5278176445757704,-0.5061640923905343,-0.4091944327288064,-0.7230769230769231,-0.6080691642651297,-0.5802469135802469,-1.0,-0.66,-1.0,-0.26086956521739135,-0.8089887640449438,-1.0,0.36169455322178684,-0.9239373601789709,-0.311978221415608,-0.7655172413793103,-0.875609756097561,-1.0,-0.5845864661654135,-0.7476808905380334,5,11,10,5,13,6,9,4,11,14,12,5,15,13,13,14,14,13,15,10,12,12,8,9,12,15,16,14,13,13,13,9,12,14,15,12
368,Nathan Collins,1.039911308203991,0.15677321156773208,0.033591731266149796,0.4117647058823529,-0.004149377593361055,-0.47368421052631576,1.3913043478260871,2.2413793103448274,3.0052527905449766,2.418608440606159,0.7533694419952136,-0.43775100401606426,0.028938906752411606,0.9902552695689015,1.1072640868974881,0.6904113974707858,1.6636171710063337,1.3010752688172043,-0.29936305732484075,-1.0,0.5683104284559417,1.0875074242724212,0.901496132100504,1.0092790863668808,-0.7041906327033689,-0.3499043977055449,0.0,-1.0,-0.6296296296296297,-1.0,0.42857142857142866,-0.16666666666666663,-1.0,-0.3920785999385938,-0.38738738738738737,0.6054240571463163,-0.3333333333333333,0.1557788944723619,-0.07692307692307693,1.4455611390284755,0.21951219512195125,4,6,9,3,11,5,15,4,6,14,11,5,15,11,13,14,17,15,14,10,13,14,4,13,3,15,15,14,13,11,12,15,15,14,14,14
369,Levi Colwill,0.0821256038647343,0.2652388797364086,0.39941690962099125,0.38666666666666666,0.27699530516431925,-0.14893617021276595,0.45454545454545453,0.4748603351955307,0.05623471882640587,0.218436873747495,-0.058326735286355236,-0.5589174651201883,-0.5512405609492989,-0.09290107115220136,-0.09827485946888932,-0.1956124314442413,0.011071028734917278,0.07216494845360824,-0.7135549872122762,-1.0,-0.23107307439104674,-0.1974123117355706,-0.2402847350382283,-0.21914132379248658,-0.7014512785072564,-0.7363751584283904,-0.6065573770491803,-0.7808219178082192,0.5238095238095238,-1.0,-1.0,-0.4992548435171386,-0.7192982456140351,-0.2690978886756238,-0.6515912897822446,-0.09293961764149157,-0.022004889975550123,-0.46919431279620855,-0.13513513513513514,0.7963446475195822,-0.10614525139664804,6,7,11,5,10,2,12,2,8,13,12,6,13,10,10,11,8,13,11,8,13,1,5,13,11,10,11,13,15,12,15,15,14,15,13,12
370,Lewis Cook,0.130977130977131,0.5641025641025641,0.7735368956743003,0.4117647058823529,0.8959107806691449,0.13333333333333328,2.2309941520467835,0.002564102564102555,0.1794871794871795,0.33571428571428574,1.125,0.21247199402539207,-0.8419421487603306,0.6353426292659106,0.8060298635421875,0.6825192802056554,0.8895705521472392,0.9904328018223234,0.989821882951654,-0.2,0.953074433656958,0.09542958022754024,0.13911018093437758,0.38621794871794873,-0.7882059800664452,-0.2425742574257426,0.0028089887640449338,-0.4035087719298246,-0.30612244897959184,-1.0,0.9615384615384617,0.24012158054711255,4.936507936507936,0.4010989010989011,-0.8574423480083858,0.4527329611680265,0.40169133192389,-0.22727272727272732,-0.2765957446808511,0.3029197080291971,-0.22484276729559752,9,10,12,10,14,5,6,9,3,7,15,7,14,14,14,13,14,14,12,15,12,15,13,14,12,15,14,12,13,14,14,8,16,13,14,13
371,Vladimír Coufal,0.5909090909090908,0.4814814814814814,0.5147783251231527,1.2189349112426033,-0.23404255319148934,-0.6,0.8970588235294117,0.6898954703832753,0.6256648936170213,0.877901977644024,0.4295749912188269,0.7161452386389586,-0.4380403458213256,0.6396761133603239,0.7384797438396213,0.5888220392653578,0.8272780260345833,0.9679752066115703,0.7307692307692308,3.4999999999999996,0.5951742627345846,0.44056413700470115,0.37282783328101055,0.34011499336576745,0.7042380522993688,-0.1983122362869198,-0.4690265486725664,-0.1818181818181818,-0.21052631578947364,0.04651162790697674,-0.3181818181818181,0.5723270440251572,2.103448275862069,0.38877509217533773,-0.9025974025974026,0.45309455321518044,0.33704735376044564,0.06267029972752051,-0.7692307692307692,0.11317254174397041,0.0315985130111524,7,14,9,10,11,8,15,10,15,14,10,12,16,10,14,11,17,11,15,9,13,17,6,12,11,14,16,14,14,13,16,10,14,14,16,14
372,Marc Cucurella,0.391304347826087,0.6342668863261944,0.7725947521865889,0.92,0.5774647887323944,-0.14893617021276595,0.23076923076923078,0.07262569832402235,-0.1100244498777506,0.229124916499666,-0.16952582035717428,-0.27382753403933435,-0.5339805825242718,-0.07074491915448214,-0.07268850552432642,0.04814137720901889,-0.14417216071650704,-0.4043528064146621,-0.22250639386189258,0.3617021276595745,-0.47333772218564846,-0.36156878601031034,-0.3965726337991036,-0.21914132379248658,-0.19281271596406357,-0.7363751584283904,-0.825136612021858,-0.7808219178082192,-0.6190476190476191,0.391304347826087,-1.0,-0.3323397913561848,-0.7192982456140351,-0.11554702495201534,-0.7051926298157454,-0.10051107325383304,-0.10024449877750612,0.32701421800947866,-0.7837837837837838,-0.08093994778067885,-0.24022346368715083,10,13,11,9,14,7,6,8,12,12,14,7,14,14,15,16,14,15,14,14,15,18,10,13,15,14,14,15,16,15,14,8,13,13,15,12
373,Josh Cullen,0.42763157894736836,0.5180722891566264,0.8567073170731708,0.1931818181818182,0.91701244813278,0.381578947368421,0.16236162361623613,-0.3017902813299233,-0.06698564593301441,0.26666666666666666,1.1757298225529478,0.38646647470176887,-0.5209125475285171,0.7105814562598219,0.8989067439409906,1.1225943324746173,0.7871610584776217,0.6114803625377644,0.7727272727272728,0.26,1.2717678100263852,0.17898406374501996,0.2394279373690051,0.8778337531486147,-0.5714285714285714,-0.5767441860465117,-0.7683823529411765,-1.0,-0.5333333333333333,0.4482758620689655,1.3333333333333333,1.248565965583174,1.0,0.3345039508340649,-0.6657824933687004,0.3214537000214139,0.23529411764705893,2.118181818181818,-1.0,-0.25836431226765805,-0.24210526315789477,10,11,12,6,13,11,8,7,6,14,14,7,14,12,8,14,15,14,13,11,12,14,9,13,12,16,17,14,12,13,13,9,15,11,17,10
374,Matheus Cunha,-0.034482758620689655,-0.2806770098730606,-0.3477218225419665,-0.6608478802992519,0.22457627118644063,0.18055555555555555,-0.19047619047619047,-0.5509433962264151,-0.6873083997547517,-0.6002213307511413,0.03855783675513266,0.740012956164975,1.9385714285714282,-0.03994815534879414,-0.1956843543611934,-0.005896805896805876,-0.4022723783202825,-0.49267015706806283,0.5813953488372092,-0.711864406779661,0.29170305676855884,0.6642012286439072,0.4919235283217,0.04108070661586421,1.1599634369287017,2.0088495575221237,1.7405541561712847,2.9230769230769234,2.0222222222222226,2.317073170731707,2.4,0.5991820040899795,-0.7384615384615385,0.07302533532041738,2.504739336492892,0.258380608561114,0.17111111111111119,1.2788203753351206,0.0461538461538461,-0.3381995133819951,0.7257019438444925,12,12,17,15,15,13,11,16,5,4,14,13,6,17,16,11,15,12,6,11,8,16,17,10,12,7,12,5,15,15,14,12,12,15,13,12
375,Matheus Cunha,-0.034482758620689655,-0.2806770098730606,-0.3477218225419665,-0.6608478802992519,0.22457627118644063,0.18055555555555555,-0.19047619047619047,-0.5509433962264151,-0.6873083997547517,-0.6002213307511413,0.03855783675513266,0.740012956164975,1.9385714285714282,-0.03994815534879414,-0.1956843543611934,-0.005896805896805876,-0.4022723783202825,-0.49267015706806283,0.5813953488372092,-0.711864406779661,0.29170305676855884,0.6642012286439072,0.4919235283217,0.04108070661586421,1.1599634369287017,2.0088495575221237,1.7405541561712847,2.9230769230769234,2.0222222222222226,2.317073170731707,2.4,0.5991820040899795,-0.7384615384615385,0.07302533532041738,2.504739336492892,0.258380608561114,0.17111111111111119,1.2788203753351206,0.0461538461538461,-0.3381995133819951,0.7257019438444925,12,11,13,9,11,11,7,11,10,12,13,10,12,12,13,13,12,12,11,11,11,14,10,11,13,13,15,12,14,13,7,8,13,13,13,9
376,Diogo Dalot,0.6753507014028056,1.4389857369255152,1.497422680412371,2.4763406940063084,0.027027027027027035,1.2717391304347827,1.3590604026845639,1.516706443914081,1.1213035606517803,1.2661379857256145,0.7864297253634895,0.9677134791813691,-0.041009463722397506,0.9801623083859333,1.0443320790216368,0.930961562383381,1.1993064729194187,1.2458379578246395,0.7574999999999998,5.333333333333333,0.6840600428877769,0.6233433468810745,0.5752335732884056,0.7304063860667633,0.6086956521739131,0.5707472178060412,1.0812720848056536,-0.2692307692307693,0.16326530612244897,-0.4411764705882353,-0.09523809523809533,0.844927536231884,-0.012987012987012918,0.262946876044103,-0.3381147540983608,0.8760615958936071,1.3045822102425875,-0.10738255033557047,-0.5421686746987951,0.554987212276215,0.18749999999999992,6,1,3,3,11,11,5,2,1,1,13,5,2,12,14,13,14,16,14,14,14,14,1,8,3,14,13,14,11,15,12,13,14,11,11,13
377,Diogo Dalot,0.6753507014028056,1.4389857369255152,1.497422680412371,2.4763406940063084,0.027027027027027035,1.2717391304347827,1.3590604026845639,1.516706443914081,1.1213035606517803,1.2661379857256145,0.7864297253634895,0.9677134791813691,-0.041009463722397506,0.9801623083859333,1.0443320790216368,0.930961562383381,1.1993064729194187,1.2458379578246395,0.7574999999999998,5.333333333333333,0.6840600428877769,0.6233433468810745,0.5752335732884056,0.7304063860667633,0.6086956521739131,0.5707472178060412,1.0812720848056536,-0.2692307692307693,0.16326530612244897,-0.4411764705882353,-0.09523809523809533,0.844927536231884,-0.012987012987012918,0.262946876044103,-0.3381147540983608,0.8760615958936071,1.3045822102425875,-0.10738255033557047,-0.5421686746987951,0.554987212276215,0.18749999999999992,9,13,13,8,14,4,9,7,13,12,13,10,13,13,13,13,11,12,12,9,12,12,11,8,13,14,14,13,15,14,13,11,15,14,14,11
378,Mikkel Damsgaard,0.019955654101995533,-0.11719939117199395,-0.12144702842377267,-0.23529411764705882,-0.2531120331950208,0.8421052631578948,-0.4021739130434782,-0.7701149425287356,-0.8030203545633618,-0.648036499918527,-0.34500566822017886,-0.21686746987951808,-0.5712754555198285,-0.4121385446456943,-0.4134419551934827,-0.3789018728989916,-0.4686840253342716,-0.40860215053763443,-0.3630573248407643,-0.8,-0.013742926434923223,-0.33003365670164325,-0.35582634253873,-0.3825838686652391,-0.4741166803615448,-0.2351816443594646,-0.18181818181818182,-1.0,0.11111111111111104,-0.5,0.42857142857142866,-0.3181818181818181,-0.3684210526315789,0.10531163647528399,-0.6756756756756757,-0.4902839154912525,-0.2222222222222222,-0.5979899497487436,-0.07692307692307693,-0.5979899497487438,-0.6167247386759582,12,13,15,12,13,10,6,12,4,4,15,12,6,16,10,13,11,11,12,16,11,14,16,6,15,11,11,6,15,15,12,6,12,15,12,6
379,Danilo,0.4537444933920705,0.06666666666666667,-0.0977443609022556,0.09452736318407952,0.14832535885167472,-0.37500000000000006,1.2364217252396166,-0.007092198581560217,0.1482558139534884,0.013525698827772768,0.3488673139158576,-0.12924549806245725,-0.564625850340136,0.11957829599495792,0.1309212980231257,0.02519848118743532,0.1394422310756972,0.40974212034383956,0.3114754098360656,-1.0,0.5499533146591971,-0.06892190957951315,0.06415425431907923,0.1308500477554919,-0.4785847299813781,-0.09407665505226478,0.2977099236641222,0.7777777777777778,0.5686274509803922,-0.3548387096774194,-1.0,0.2927756653992395,0.5151515151515152,0.27620783956244344,-0.24999999999999994,0.13159888860823446,-0.3333333333333333,-0.4782608695652174,-0.47368421052631576,-0.4477317554240631,-0.6101364522417154,10,11,13,9,13,12,11,11,6,13,13,7,13,14,12,15,12,13,13,13,13,13,12,8,12,15,14,13,13,14,13,8,13,12,13,11
380,Danilo,0.4537444933920705,0.06666666666666667,-0.0977443609022556,0.09452736318407952,0.14832535885167472,-0.37500000000000006,1.2364217252396166,-0.007092198581560217,0.1482558139534884,0.013525698827772768,0.3488673139158576,-0.12924549806245725,-0.564625850340136,0.11957829599495792,0.1309212980231257,0.02519848118743532,0.1394422310756972,0.40974212034383956,0.3114754098360656,-1.0,0.5499533146591971,-0.06892190957951315,0.06415425431907923,0.1308500477554919,-0.4785847299813781,-0.09407665505226478,0.2977099236641222,0.7777777777777778,0.5686274509803922,-0.3548387096774194,-1.0,0.2927756653992395,0.5151515151515152,0.27620783956244344,-0.24999999999999994,0.13159888860823446,-0.3333333333333333,-0.4782608695652174,-0.47368421052631576,-0.4477317554240631,-0.6101364522417154,8,9,11,10,12,9,6,9,2,8,14,10,6,13,8,11,12,13,11,12,11,12,12,9,11,14,13,13,11,12,15,6,12,10,15,11
