,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,SCA_SCA,SCA_SCA90,SCATypes_PassLive,SCATypes_PassDead,SCATypes_TO,SCATypes_Sh,SCATypes_Fld,SCATypes_Def,GCA_GCA,GCA_GCA90,GCATypes_PassLive,GCATypes_PassDead,GCATypes_TO,GCATypes_Sh,GCATypes_Fld,GCATypes_Def,Matches
525,526,Rui Silva,pt POR,GK,Betis,28,1994,26.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
526,527,Simo,es ESP,DF,Espanyol,17,2005,1.6,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,Matches
527,528,Unai Simón,es ESP,GK,Athletic Club,25,1997,30.5,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
528,529,Rubén Sobrino,es ESP,MFFW,Cádiz,30,1992,27.4,53.0,1.94,39.0,0.0,1.0,4.0,6.0,3.0,5.0,0.18,5.0,0.0,0.0,0.0,0.0,0.0,Matches
529,530,Alex Sola,es ESP,DF,Real Sociedad,23,1999,3.9,6.0,1.54,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.51,1.0,0.0,0.0,0.0,1.0,0.0,Matches
530,531,Augusto Solari,ar ARG,MF,Celta Vigo,30,1992,2.9,6.0,2.05,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.68,2.0,0.0,0.0,0.0,0.0,0.0,Matches
531,532,Carlos Soler,es ESP,MF,Valencia,25,1997,2.7,6.0,2.23,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
532,533,David Soria,es ESP,GK,Getafe,29,1993,38.0,7.0,0.18,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
533,534,Hugo Sotelo,es ESP,MF,Celta Vigo,18,2003,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
534,535,Dyego Sousa,pt POR,FW,Almería,32,1989,5.9,14.0,2.39,11.0,0.0,2.0,1.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,Matches
535,536,Vinicius Souza,br BRA,MF,Espanyol,23,1999,27.0,33.0,1.22,25.0,0.0,2.0,2.0,2.0,2.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0,Matches
536,537,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,22,2000,18.9,29.0,1.53,21.0,0.0,1.0,2.0,4.0,1.0,7.0,0.37,6.0,0.0,1.0,0.0,0.0,0.0,Matches
537,538,Cristhian Stuani,uy URU,FW,Girona,35,1986,12.1,18.0,1.48,9.0,0.0,0.0,6.0,2.0,1.0,1.0,0.08,0.0,0.0,0.0,0.0,1.0,0.0,Matches
538,539,Damián Suárez,uy URU,DFMF,Getafe,34,1988,21.6,47.0,2.17,29.0,16.0,1.0,0.0,1.0,0.0,2.0,0.09,1.0,1.0,0.0,0.0,0.0,0.0,Matches
539,540,Denis Suárez,es ESP,MFFW,Espanyol,28,1994,10.5,34.0,3.24,22.0,9.0,2.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,Matches
540,541,Mario Suárez,es ESP,MFDF,Rayo Vallecano,35,1987,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
541,542,Suso,es ESP,MFFW,Sevilla,28,1993,11.8,64.0,5.41,51.0,6.0,3.0,2.0,1.0,1.0,7.0,0.59,4.0,1.0,2.0,0.0,0.0,0.0,Matches
542,543,Williot Swedberg,se SWE,MF,Celta Vigo,18,2004,0.6,1.0,1.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
543,544,Alexander Sørloth,no NOR,FW,Real Sociedad,26,1995,26.5,58.0,2.19,41.0,0.0,8.0,6.0,2.0,1.0,5.0,0.19,4.0,0.0,1.0,0.0,0.0,0.0,Matches
544,545,Renato Tapia,pe PER,MFDF,Celta Vigo,27,1995,16.1,24.0,1.49,18.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
545,546,Aurélien Tchouaméni,fr FRA,MF,Real Madrid,22,2000,23.5,63.0,2.67,53.0,1.0,2.0,3.0,3.0,1.0,12.0,0.51,11.0,0.0,0.0,0.0,1.0,0.0,Matches
546,547,Alex Telles,br BRA,DF,Sevilla,29,1992,15.9,42.0,2.65,31.0,5.0,1.0,2.0,3.0,0.0,4.0,0.25,3.0,0.0,0.0,0.0,1.0,0.0,Matches
547,548,Marc-André ter Stegen,de GER,GK,Barcelona,30,1992,37.2,12.0,0.32,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Matches
548,549,Ramón Terrats,es ESP,MF,Villarreal,21,2000,9.1,20.0,2.21,13.0,2.0,2.0,0.0,2.0,1.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,Matches
549,550,Ramón Terrats,es ESP,MF,Girona,21,2000,2.4,3.0,1.27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
550,551,Raúl de Tomás,es ESP,FW,Rayo Vallecano,27,1994,8.9,20.0,2.24,12.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
551,552,Pablo Torre,es ESP,FWMF,Barcelona,19,2003,1.6,8.0,5.03,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.63,1.0,0.0,0.0,0.0,0.0,0.0,Matches
552,553,David Torres,es ESP,DF,Valladolid,19,2003,4.3,3.0,0.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
553,554,Ferrán Torres,es ESP,FWMF,Barcelona,22,2000,15.5,50.0,3.23,32.0,6.0,7.0,3.0,1.0,1.0,3.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0,Matches
554,555,Óliver Torres,es ESP,MFFW,Sevilla,27,1994,23.7,74.0,3.12,59.0,5.0,0.0,3.0,4.0,3.0,6.0,0.25,4.0,1.0,0.0,1.0,0.0,0.0,Matches
555,556,Pau Torres,es ESP,DF,Villarreal,25,1997,33.9,41.0,1.21,34.0,0.0,0.0,4.0,3.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,1.0,0.0,Matches
556,557,Roberto Torres,es ESP,FWMF,Osasuna,33,1989,0.1,2.0,16.36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
557,558,Lucas Torró,es ESP,MF,Osasuna,28,1994,27.5,24.0,0.87,20.0,0.0,0.0,3.0,1.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches
558,559,Nabil Touaizi,ma MAR,MF,Espanyol,21,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
559,560,Óscar Trejo,ar ARG,MFFW,Rayo Vallecano,34,1988,23.8,103.0,4.32,78.0,5.0,8.0,3.0,5.0,4.0,10.0,0.42,9.0,1.0,0.0,0.0,0.0,0.0,Matches
560,561,Manu Trigueros,es ESP,MF,Villarreal,30,1991,9.2,17.0,1.85,16.0,0.0,0.0,0.0,1.0,0.0,2.0,0.22,2.0,0.0,0.0,0.0,0.0,0.0,Matches
561,562,Viktor Tsyhankov,ua UKR,MF,Girona,24,1997,16.5,65.0,3.93,39.0,20.0,2.0,2.0,2.0,0.0,8.0,0.48,6.0,1.0,0.0,0.0,1.0,0.0,Matches
562,563,Beñat Turrientes,es ESP,MFFW,Real Sociedad,20,2002,1.2,4.0,3.4,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
563,564,Enes Ünal,tr TUR,FW,Getafe,25,1997,33.0,68.0,2.06,45.0,0.0,2.0,5.0,15.0,1.0,8.0,0.24,5.0,0.0,0.0,0.0,3.0,0.0,Matches
564,565,Oscar Ureña,es ESP,MF,Girona,19,2003,1.1,2.0,1.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
565,566,Óscar Valentín,es ESP,MF,Rayo Vallecano,27,1994,28.4,48.0,1.69,41.0,0.0,0.0,1.0,2.0,4.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,Matches
566,567,Martin Valjent,sk SVK,DF,Mallorca,26,1995,29.5,6.0,0.2,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0.07,1.0,0.0,0.0,0.0,1.0,0.0,Matches
567,568,Jesús Vallejo,es ESP,DF,Real Madrid,25,1997,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
568,569,Manu Vallejo,es ESP,FWMF,Girona,25,1997,2.3,10.0,4.37,6.0,0.0,0.0,1.0,3.0,0.0,4.0,1.75,1.0,0.0,0.0,0.0,3.0,0.0,Matches
569,570,Federico Valverde,uy URU,MFFW,Real Madrid,24,1998,27.8,81.0,2.91,77.0,0.0,2.0,1.0,1.0,0.0,14.0,0.5,13.0,0.0,1.0,0.0,0.0,0.0,Matches
570,571,Jesus Vazquez,es ESP,DFMF,Valencia,19,2003,3.4,11.0,3.18,6.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
571,572,Kevin Vázquez,es ESP,DFMF,Celta Vigo,29,1993,4.9,5.0,1.02,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
572,573,Lucas Vázquez,es ESP,DF,Real Madrid,31,1991,12.7,41.0,3.22,32.0,2.0,2.0,1.0,3.0,1.0,2.0,0.16,1.0,0.0,0.0,0.0,1.0,0.0,Matches
573,574,Gabriel Veiga,es ESP,MF,Celta Vigo,20,2002,25.5,80.0,3.14,58.0,3.0,10.0,3.0,5.0,1.0,8.0,0.31,6.0,0.0,2.0,0.0,0.0,0.0,Matches
574,575,Unai Vencedor Paris,es ESP,MF,Athletic Club,21,2000,2.1,3.0,1.4,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
575,576,Gonzalo Verdú,es ESP,DF,Elche,33,1988,7.8,3.0,0.38,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
576,577,Mikel Vesga,es ESP,MF,Athletic Club,29,1993,28.6,54.0,1.89,49.0,0.0,0.0,3.0,1.0,1.0,6.0,0.21,3.0,0.0,0.0,1.0,1.0,1.0,Matches
577,578,Aleix Vidal,es ESP,MFFW,Espanyol,32,1989,11.4,25.0,2.2,16.0,5.0,3.0,0.0,0.0,1.0,5.0,0.44,3.0,1.0,0.0,0.0,0.0,1.0,Matches
578,579,Nacho Vidal,es ESP,DF,Osasuna,27,1995,13.9,20.0,1.44,12.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
579,580,Toni Villa,es ESP,MF,Valladolid,27,1995,1.0,4.0,3.96,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
580,581,Toni Villa,es ESP,MFFW,Girona,27,1995,9.9,39.0,3.92,27.0,3.0,3.0,0.0,6.0,0.0,7.0,0.7,6.0,1.0,0.0,0.0,0.0,0.0,Matches
581,582,Asier Villalibre,es ESP,FW,Athletic Club,24,1997,1.1,3.0,2.73,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
582,583,Gonzalo Villar,es ESP,MF,Getafe,24,1998,5.1,6.0,1.18,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
583,584,Iván Villar,es ESP,GK,Celta Vigo,25,1997,19.0,5.0,0.26,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
584,585,Daniel Vivian,es ESP,DF,Athletic Club,23,1999,26.4,17.0,0.64,13.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
585,586,Shon Weissman,il ISR,FW,Valladolid,26,1996,8.3,4.0,0.48,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
586,587,Axel Werner,ar ARG,GK,Elche,26,1996,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
587,588,Iñaki Williams,gh GHA,FW,Athletic Club,28,1994,31.5,85.0,2.7,62.0,0.0,12.0,6.0,4.0,1.0,9.0,0.29,6.0,0.0,1.0,1.0,1.0,0.0,Matches
588,589,Nico Williams,es ESP,FW,Athletic Club,20,2002,29.5,105.0,3.56,66.0,12.0,18.0,4.0,4.0,1.0,9.0,0.31,5.0,0.0,2.0,1.0,1.0,0.0,Matches
589,590,Axel Witsel,be BEL,DFMF,Atlético Madrid,33,1989,25.1,23.0,0.92,22.0,0.0,0.0,1.0,0.0,0.0,4.0,0.16,4.0,0.0,0.0,0.0,0.0,0.0,Matches
590,591,Lamine Yamal,es ESP,FW,Barcelona,15,2007,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
591,592,Jawad El Yamiq,ma MAR,DF,Valladolid,30,1992,17.9,12.0,0.65,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
592,593,Joseba Zaldúa,es ESP,DF,Cádiz,30,1992,7.1,7.0,0.99,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,Matches
593,594,Oier Zarraga,es ESP,MF,Athletic Club,23,1999,9.5,25.0,2.65,17.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
594,595,Igor Zubeldia,es ESP,DF,Real Sociedad,25,1997,28.2,11.0,0.39,9.0,1.0,0.0,0.0,0.0,1.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,Matches
595,596,Martín Zubimendi,es ESP,MF,Real Sociedad,23,1999,34.5,52.0,1.51,47.0,0.0,0.0,1.0,3.0,1.0,6.0,0.17,6.0,0.0,0.0,0.0,0.0,0.0,Matches
