,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,_Int,_Tkl+Int,_Clr,_Err,Matches
548,549,Ramón Terrats,es ESP,MF,Villarreal,21,2000,9.1,15.0,10,3.0,8.0,4.0,9.0,17.0,52.9,8.0,11.0,4.0,7.0,8,23.0,6.0,2.0,Matches
549,550,Ramón Terrats,es ESP,MF,Girona,21,2000,2.4,4.0,2,1.0,3.0,0.0,2.0,6.0,33.3,4.0,6.0,2.0,4.0,3,7.0,3.0,1.0,Matches
550,551,Raúl de Tomás,es ESP,FW,Rayo Vallecano,27,1994,8.9,3.0,2,0.0,1.0,2.0,2.0,6.0,33.3,4.0,4.0,0.0,4.0,0,3.0,6.0,0.0,Matches
551,552,Pablo Torre,es ESP,FWMF,Barcelona,19,2003,1.6,2.0,1,0.0,1.0,1.0,2.0,4.0,50.0,2.0,1.0,0.0,1.0,2,4.0,1.0,0.0,Matches
552,553,David Torres,es ESP,DF,Valladolid,19,2003,4.3,1.0,1,0.0,1.0,0.0,1.0,1.0,100.0,0.0,4.0,2.0,2.0,3,4.0,8.0,0.0,Matches
553,554,Ferrán Torres,es ESP,FWMF,Barcelona,22,2000,15.5,13.0,7,4.0,5.0,4.0,5.0,20.0,25.0,15.0,11.0,2.0,9.0,3,16.0,5.0,0.0,Matches
554,555,Óliver Torres,es ESP,MFFW,Sevilla,27,1994,23.7,39.0,23,12.0,13.0,14.0,18.0,59.0,30.5,41.0,26.0,5.0,21.0,10,49.0,10.0,0.0,Matches
555,556,Pau Torres,es ESP,DF,Villarreal,25,1997,33.9,43.0,25,25.0,13.0,5.0,23.0,36.0,63.9,13.0,36.0,27.0,9.0,13,56.0,146.0,3.0,Matches
556,557,Roberto Torres,es ESP,FWMF,Osasuna,33,1989,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
557,558,Lucas Torró,es ESP,MF,Osasuna,28,1994,27.5,48.0,32,28.0,15.0,5.0,18.0,42.0,42.9,24.0,24.0,3.0,21.0,42,90.0,64.0,1.0,Matches
558,559,Nabil Touaizi,ma MAR,MF,Espanyol,21,2001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
559,560,Óscar Trejo,ar ARG,MFFW,Rayo Vallecano,34,1988,23.8,48.0,32,12.0,23.0,13.0,9.0,44.0,20.5,35.0,31.0,3.0,28.0,8,56.0,8.0,1.0,Matches
560,561,Manu Trigueros,es ESP,MF,Villarreal,30,1991,9.2,20.0,14,9.0,5.0,6.0,9.0,22.0,40.9,13.0,9.0,2.0,7.0,5,25.0,4.0,0.0,Matches
561,562,Viktor Tsyhankov,ua UKR,MF,Girona,24,1997,16.5,8.0,8,5.0,1.0,2.0,1.0,14.0,7.1,13.0,13.0,2.0,11.0,7,15.0,12.0,0.0,Matches
562,563,Beñat Turrientes,es ESP,MFFW,Real Sociedad,20,2002,1.2,3.0,3,3.0,0.0,0.0,1.0,5.0,20.0,4.0,2.0,0.0,2.0,0,3.0,3.0,0.0,Matches
563,564,Enes Ünal,tr TUR,FW,Getafe,25,1997,33.0,26.0,14,5.0,19.0,2.0,7.0,25.0,28.0,18.0,19.0,2.0,17.0,6,32.0,35.0,0.0,Matches
564,565,Oscar Ureña,es ESP,MF,Girona,19,2003,1.1,4.0,2,2.0,2.0,0.0,2.0,3.0,66.7,1.0,2.0,0.0,2.0,1,5.0,0.0,0.0,Matches
565,566,Óscar Valentín,es ESP,MF,Rayo Vallecano,27,1994,28.4,92.0,51,29.0,50.0,13.0,46.0,121.0,38.0,75.0,60.0,9.0,51.0,44,136.0,30.0,0.0,Matches
566,567,Martin Valjent,sk SVK,DF,Mallorca,26,1995,29.5,35.0,27,22.0,12.0,1.0,19.0,28.0,67.9,9.0,39.0,21.0,18.0,29,64.0,137.0,0.0,Matches
567,568,Jesús Vallejo,es ESP,DF,Real Madrid,25,1997,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
568,569,Manu Vallejo,es ESP,FWMF,Girona,25,1997,2.3,4.0,1,1.0,2.0,1.0,1.0,6.0,16.7,5.0,2.0,0.0,2.0,1,5.0,3.0,0.0,Matches
569,570,Federico Valverde,uy URU,MFFW,Real Madrid,24,1998,27.8,31.0,20,14.0,11.0,6.0,13.0,26.0,50.0,13.0,31.0,4.0,27.0,17,48.0,15.0,0.0,Matches
570,571,Jesus Vazquez,es ESP,DFMF,Valencia,19,2003,3.4,13.0,8,9.0,1.0,3.0,6.0,11.0,54.5,5.0,4.0,0.0,4.0,1,14.0,8.0,0.0,Matches
571,572,Kevin Vázquez,es ESP,DFMF,Celta Vigo,29,1993,4.9,13.0,8,5.0,7.0,1.0,8.0,12.0,66.7,4.0,4.0,1.0,3.0,2,15.0,8.0,0.0,Matches
572,573,Lucas Vázquez,es ESP,DF,Real Madrid,31,1991,12.7,34.0,23,22.0,10.0,2.0,20.0,28.0,71.4,8.0,10.0,0.0,10.0,7,41.0,13.0,0.0,Matches
573,574,Gabriel Veiga,es ESP,MF,Celta Vigo,20,2002,25.5,43.0,19,14.0,25.0,4.0,16.0,52.0,30.8,36.0,30.0,3.0,27.0,21,64.0,6.0,0.0,Matches
574,575,Unai Vencedor Paris,es ESP,MF,Athletic Club,21,2000,2.1,3.0,1,0.0,3.0,0.0,1.0,6.0,16.7,5.0,5.0,0.0,5.0,1,4.0,1.0,0.0,Matches
575,576,Gonzalo Verdú,es ESP,DF,Elche,33,1988,7.8,10.0,5,8.0,2.0,0.0,4.0,8.0,50.0,4.0,8.0,6.0,2.0,10,20.0,33.0,0.0,Matches
576,577,Mikel Vesga,es ESP,MF,Athletic Club,29,1993,28.6,57.0,35,21.0,31.0,5.0,25.0,68.0,36.8,43.0,39.0,8.0,31.0,36,93.0,39.0,3.0,Matches
577,578,Aleix Vidal,es ESP,MFFW,Espanyol,32,1989,11.4,11.0,5,6.0,3.0,2.0,4.0,22.0,18.2,18.0,21.0,2.0,19.0,15,26.0,14.0,0.0,Matches
578,579,Nacho Vidal,es ESP,DF,Osasuna,27,1995,13.9,27.0,14,16.0,6.0,5.0,17.0,32.0,53.1,15.0,17.0,4.0,13.0,19,46.0,33.0,1.0,Matches
579,580,Toni Villa,es ESP,MF,Valladolid,27,1995,1.0,6.0,3,2.0,3.0,1.0,4.0,9.0,44.4,5.0,0.0,0.0,0.0,0,6.0,0.0,0.0,Matches
580,581,Toni Villa,es ESP,MFFW,Girona,27,1995,9.9,25.0,18,9.0,11.0,5.0,10.0,23.0,43.5,13.0,8.0,0.0,8.0,8,33.0,3.0,0.0,Matches
581,582,Asier Villalibre,es ESP,FW,Athletic Club,24,1997,1.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Matches
582,583,Gonzalo Villar,es ESP,MF,Getafe,24,1998,5.1,10.0,5,1.0,6.0,3.0,6.0,14.0,42.9,8.0,9.0,2.0,7.0,6,16.0,5.0,0.0,Matches
583,584,Iván Villar,es ESP,GK,Celta Vigo,25,1997,19.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,7.0,0.0,Matches
584,585,Daniel Vivian,es ESP,DF,Athletic Club,23,1999,26.4,57.0,32,36.0,16.0,5.0,36.0,45.0,80.0,9.0,27.0,14.0,13.0,24,81.0,90.0,3.0,Matches
585,586,Shon Weissman,il ISR,FW,Valladolid,26,1996,8.3,2.0,1,1.0,1.0,0.0,0.0,4.0,0.0,4.0,8.0,0.0,8.0,1,3.0,7.0,0.0,Matches
586,587,Axel Werner,ar ARG,GK,Elche,26,1996,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
587,588,Iñaki Williams,gh GHA,FW,Athletic Club,28,1994,31.5,22.0,16,5.0,14.0,3.0,9.0,24.0,37.5,15.0,18.0,3.0,15.0,7,29.0,34.0,0.0,Matches
588,589,Nico Williams,es ESP,FW,Athletic Club,20,2002,29.5,31.0,16,10.0,15.0,6.0,19.0,41.0,46.3,22.0,40.0,2.0,38.0,8,39.0,14.0,1.0,Matches
589,590,Axel Witsel,be BEL,DFMF,Atlético Madrid,33,1989,25.1,36.0,22,22.0,11.0,3.0,17.0,31.0,54.8,14.0,20.0,11.0,9.0,23,59.0,76.0,0.0,Matches
590,591,Lamine Yamal,es ESP,FW,Barcelona,15,2007,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
591,592,Jawad El Yamiq,ma MAR,DF,Valladolid,30,1992,17.9,17.0,11,10.0,7.0,0.0,6.0,11.0,54.5,5.0,27.0,19.0,8.0,37,54.0,101.0,0.0,Matches
592,593,Joseba Zaldúa,es ESP,DF,Cádiz,30,1992,7.1,15.0,8,10.0,4.0,1.0,7.0,10.0,70.0,3.0,4.0,2.0,2.0,11,26.0,22.0,0.0,Matches
593,594,Oier Zarraga,es ESP,MF,Athletic Club,23,1999,9.5,14.0,9,5.0,7.0,2.0,8.0,20.0,40.0,12.0,7.0,0.0,7.0,10,24.0,5.0,0.0,Matches
594,595,Igor Zubeldia,es ESP,DF,Real Sociedad,25,1997,28.2,35.0,18,28.0,7.0,0.0,25.0,35.0,71.4,10.0,23.0,17.0,6.0,21,56.0,93.0,0.0,Matches
595,596,Martín Zubimendi,es ESP,MF,Real Sociedad,23,1999,34.5,59.0,33,23.0,30.0,6.0,24.0,45.0,53.3,21.0,44.0,17.0,27.0,37,96.0,55.0,4.0,Matches
