,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,_Ast,_xAG,Expected_xA,Expected_A-xAG,_KP,_1/3,_PPA,_CrsPA,_PrgP,Matches
517,518,Javi Sánchez,es ESP,DF,Valladolid,25,1997,26.6,962.0,1175.0,81.9,19443.0,7131.0,314.0,350.0,89.7,499.0,551.0,90.6,131.0,228.0,57.5,0,0.1,0.4,-0.1,3.0,65.0,3.0,0.0,74.0,Matches
518,519,Manu Sánchez,es ESP,DF,Osasuna,21,2000,23.6,916.0,1144.0,80.1,13651.0,4619.0,538.0,603.0,89.2,302.0,375.0,80.5,53.0,106.0,50.0,2,2.1,3.1,-0.1,28.0,72.0,35.0,21.0,100.0,Matches
519,520,Esteban Saveljich,me MNE,FW,Rayo Vallecano,31,1991,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
520,521,Stefan Savić,me MNE,DF,Atlético Madrid,31,1991,21.6,1001.0,1141.0,87.7,18727.0,7359.0,380.0,404.0,94.1,498.0,553.0,90.1,107.0,150.0,71.3,0,0.0,0.2,0.0,1.0,61.0,1.0,0.0,74.0,Matches
521,522,Manuel Sebastián,es ESP,MF,Sevilla,18,2004,1.7,52.0,66.0,78.8,952.0,253.0,16.0,19.0,84.2,28.0,29.0,96.6,5.0,11.0,45.5,0,0.1,0.0,-0.1,2.0,5.0,0.0,0.0,4.0,Matches
522,523,Haris Seferović,ch SUI,FW,Celta Vigo,30,1992,9.9,134.0,218.0,61.5,1847.0,367.0,74.0,107.0,69.2,40.0,66.0,60.6,7.0,19.0,36.8,1,0.5,0.6,0.5,6.0,11.0,4.0,0.0,17.0,Matches
523,524,Jaime Seoane,es ESP,MFFW,Getafe,25,1997,3.6,87.0,112.0,77.7,1488.0,456.0,40.0,50.0,80.0,28.0,34.0,82.4,11.0,17.0,64.7,0,0.3,0.3,-0.3,6.0,7.0,1.0,0.0,7.0,Matches
524,525,David Silva,es ESP,MF,Real Sociedad,36,1986,21.5,983.0,1165.0,84.4,15023.0,3274.0,514.0,573.0,89.7,352.0,411.0,85.6,68.0,93.0,73.1,5,3.6,3.0,1.4,35.0,93.0,37.0,2.0,162.0,Matches
525,526,Rui Silva,pt POR,GK,Betis,28,1994,26.0,593.0,886.0,66.9,18170.0,13730.0,98.0,99.0,99.0,248.0,256.0,96.9,245.0,525.0,46.7,0,0.0,0.2,0.0,0.0,14.0,1.0,0.0,0.0,Matches
526,527,Simo,es ESP,DF,Espanyol,17,2005,1.6,58.0,61.0,95.1,998.0,384.0,31.0,32.0,96.9,21.0,21.0,100.0,6.0,7.0,85.7,0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,Matches
527,528,Unai Simón,es ESP,GK,Athletic Club,25,1997,30.5,690.0,951.0,72.6,19697.0,14574.0,94.0,95.0,98.9,383.0,393.0,97.5,212.0,459.0,46.2,0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,Matches
528,529,Rubén Sobrino,es ESP,MFFW,Cádiz,30,1992,27.4,444.0,618.0,71.8,5754.0,1679.0,269.0,344.0,78.2,132.0,164.0,80.5,13.0,33.0,39.4,2,2.3,1.8,-0.3,24.0,28.0,8.0,3.0,46.0,Matches
529,530,Alex Sola,es ESP,DF,Real Sociedad,23,1999,3.9,158.0,198.0,79.8,2779.0,704.0,60.0,68.0,88.2,78.0,91.0,85.7,15.0,28.0,53.6,0,0.1,0.1,-0.1,2.0,6.0,1.0,1.0,4.0,Matches
530,531,Augusto Solari,ar ARG,MF,Celta Vigo,30,1992,2.9,94.0,125.0,75.2,1364.0,362.0,53.0,60.0,88.3,33.0,40.0,82.5,5.0,13.0,38.5,1,0.2,0.3,0.8,4.0,9.0,2.0,0.0,12.0,Matches
531,532,Carlos Soler,es ESP,MF,Valencia,25,1997,2.7,92.0,123.0,74.8,1388.0,378.0,52.0,59.0,88.1,23.0,28.0,82.1,9.0,24.0,37.5,0,0.2,0.2,-0.2,4.0,5.0,4.0,0.0,13.0,Matches
532,533,David Soria,es ESP,GK,Getafe,29,1993,38.0,610.0,1136.0,53.7,28998.0,25913.0,28.0,30.0,93.3,119.0,126.0,94.4,463.0,972.0,47.6,0,0.2,0.2,-0.2,4.0,57.0,3.0,0.0,1.0,Matches
533,534,Hugo Sotelo,es ESP,MF,Celta Vigo,18,2003,0.2,20.0,23.0,87.0,265.0,86.0,11.0,12.0,91.7,9.0,9.0,100.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Matches
534,535,Dyego Sousa,pt POR,FW,Almería,32,1989,5.9,107.0,160.0,66.9,1396.0,361.0,60.0,83.0,72.3,38.0,52.0,73.1,2.0,6.0,33.3,1,1.0,0.9,0.0,10.0,4.0,5.0,0.0,16.0,Matches
535,536,Vinicius Souza,br BRA,MF,Espanyol,23,1999,27.0,726.0,909.0,79.9,12361.0,3394.0,343.0,396.0,86.6,295.0,353.0,83.6,66.0,106.0,62.3,1,0.6,0.7,0.4,11.0,85.0,4.0,1.0,82.0,Matches
536,537,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,22,2000,18.9,232.0,339.0,68.4,3020.0,423.0,139.0,192.0,72.4,53.0,80.0,66.3,12.0,19.0,63.2,4,2.0,1.1,2.0,12.0,14.0,3.0,1.0,14.0,Matches
537,538,Cristhian Stuani,uy URU,FW,Girona,35,1986,12.1,122.0,168.0,72.6,1464.0,132.0,79.0,95.0,83.2,25.0,44.0,56.8,5.0,7.0,71.4,0,1.3,1.2,-1.3,7.0,6.0,3.0,0.0,10.0,Matches
538,539,Damián Suárez,uy URU,DFMF,Getafe,34,1988,21.6,649.0,962.0,67.5,11863.0,5603.0,300.0,367.0,81.7,252.0,343.0,73.5,82.0,194.0,42.3,1,1.8,1.7,-0.8,26.0,61.0,23.0,14.0,80.0,Matches
539,540,Denis Suárez,es ESP,MFFW,Espanyol,28,1994,10.5,331.0,452.0,73.2,5200.0,1637.0,183.0,228.0,80.3,109.0,133.0,82.0,28.0,66.0,42.4,0,1.1,1.5,-1.1,16.0,36.0,14.0,4.0,43.0,Matches
540,541,Mario Suárez,es ESP,MFDF,Rayo Vallecano,35,1987,0.1,2.0,3.0,66.7,28.0,6.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
541,542,Suso,es ESP,MFFW,Sevilla,28,1993,11.8,444.0,572.0,77.6,8092.0,2148.0,223.0,245.0,91.0,156.0,198.0,78.8,59.0,101.0,58.4,4,2.8,3.2,1.2,28.0,40.0,28.0,7.0,86.0,Matches
542,543,Williot Swedberg,se SWE,MF,Celta Vigo,18,2004,0.6,14.0,17.0,82.4,176.0,50.0,8.0,10.0,80.0,4.0,5.0,80.0,0.0,0.0,,0,0.0,0.1,0.0,0.0,1.0,2.0,0.0,4.0,Matches
543,544,Alexander Sørloth,no NOR,FW,Real Sociedad,26,1995,26.5,329.0,481.0,68.4,4213.0,567.0,210.0,269.0,78.1,88.0,132.0,66.7,9.0,16.0,56.3,3,4.2,1.9,-1.2,31.0,11.0,10.0,2.0,20.0,Matches
544,545,Renato Tapia,pe PER,MFDF,Celta Vigo,27,1995,16.1,687.0,811.0,84.7,13506.0,3634.0,256.0,283.0,90.5,321.0,352.0,91.2,99.0,153.0,64.7,0,1.1,0.8,-1.1,9.0,63.0,7.0,1.0,68.0,Matches
545,546,Aurélien Tchouaméni,fr FRA,MF,Real Madrid,22,2000,23.5,1578.0,1700.0,92.8,25016.0,7823.0,807.0,851.0,94.8,646.0,686.0,94.2,88.0,106.0,83.0,4,2.2,2.1,1.8,22.0,159.0,11.0,0.0,142.0,Matches
546,547,Alex Telles,br BRA,DF,Sevilla,29,1992,15.9,542.0,728.0,74.5,9200.0,3455.0,275.0,308.0,89.3,192.0,254.0,75.6,59.0,125.0,47.2,2,1.8,1.2,0.2,19.0,41.0,19.0,14.0,42.0,Matches
547,548,Marc-André ter Stegen,de GER,GK,Barcelona,30,1992,37.2,1193.0,1412.0,84.5,30703.0,21527.0,228.0,232.0,98.3,600.0,613.0,97.9,362.0,564.0,64.2,0,0.3,0.0,-0.3,3.0,15.0,0.0,0.0,4.0,Matches
548,549,Ramón Terrats,es ESP,MF,Villarreal,21,2000,9.1,356.0,425.0,83.8,5550.0,1343.0,207.0,222.0,93.2,108.0,131.0,82.4,33.0,50.0,66.0,1,1.5,1.1,-0.5,10.0,30.0,9.0,1.0,45.0,Matches
549,550,Ramón Terrats,es ESP,MF,Girona,21,2000,2.4,77.0,96.0,80.2,1216.0,290.0,44.0,48.0,91.7,23.0,31.0,74.2,8.0,10.0,80.0,0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,6.0,Matches
550,551,Raúl de Tomás,es ESP,FW,Rayo Vallecano,27,1994,8.9,114.0,155.0,73.5,1874.0,303.0,58.0,68.0,85.3,37.0,46.0,80.4,12.0,24.0,50.0,0,0.5,0.9,-0.5,9.0,8.0,7.0,0.0,18.0,Matches
551,552,Pablo Torre,es ESP,FWMF,Barcelona,19,2003,1.6,77.0,98.0,78.6,1026.0,294.0,54.0,62.0,87.1,16.0,19.0,84.2,5.0,12.0,41.7,0,0.5,0.4,-0.5,4.0,9.0,3.0,0.0,11.0,Matches
552,553,David Torres,es ESP,DF,Valladolid,19,2003,4.3,184.0,231.0,79.7,3415.0,1102.0,66.0,72.0,91.7,104.0,117.0,88.9,14.0,32.0,43.8,0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,11.0,Matches
553,554,Ferrán Torres,es ESP,FWMF,Barcelona,22,2000,15.5,437.0,576.0,75.9,6772.0,1479.0,250.0,285.0,87.7,144.0,192.0,75.0,33.0,62.0,53.2,2,4.1,4.2,-2.1,25.0,13.0,29.0,11.0,44.0,Matches
554,555,Óliver Torres,es ESP,MFFW,Sevilla,27,1994,23.7,862.0,1104.0,78.1,14469.0,3748.0,462.0,529.0,87.3,272.0,342.0,79.5,98.0,150.0,65.3,1,3.3,3.3,-2.3,37.0,98.0,29.0,8.0,136.0,Matches
555,556,Pau Torres,es ESP,DF,Villarreal,25,1997,33.9,1855.0,2179.0,85.1,37186.0,12825.0,632.0,680.0,92.9,934.0,1024.0,91.2,262.0,414.0,63.3,0,1.0,1.4,-1.0,14.0,187.0,14.0,1.0,197.0,Matches
556,557,Roberto Torres,es ESP,FWMF,Osasuna,33,1989,0.1,12.0,13.0,92.3,223.0,50.0,5.0,5.0,100.0,2.0,3.0,66.7,3.0,3.0,100.0,0,0.3,0.2,-0.3,2.0,0.0,0.0,0.0,0.0,Matches
557,558,Lucas Torró,es ESP,MF,Osasuna,28,1994,27.5,940.0,1166.0,80.6,15141.0,4090.0,496.0,571.0,86.9,350.0,415.0,84.3,68.0,116.0,58.6,0,0.3,0.4,-0.3,9.0,80.0,0.0,0.0,98.0,Matches
558,559,Nabil Touaizi,ma MAR,MF,Espanyol,21,2001,0.0,1.0,1.0,100.0,17.0,0.0,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches
559,560,Óscar Trejo,ar ARG,MFFW,Rayo Vallecano,34,1988,23.8,811.0,1005.0,80.7,11119.0,3045.0,497.0,558.0,89.1,233.0,283.0,82.3,36.0,69.0,52.2,4,3.3,2.9,0.7,43.0,107.0,23.0,2.0,123.0,Matches
560,561,Manu Trigueros,es ESP,MF,Villarreal,30,1991,9.2,475.0,534.0,89.0,6910.0,1993.0,270.0,288.0,93.8,155.0,175.0,88.6,25.0,35.0,71.4,1,1.1,0.7,-0.1,10.0,69.0,12.0,1.0,76.0,Matches
561,562,Viktor Tsyhankov,ua UKR,MF,Girona,24,1997,16.5,433.0,622.0,69.6,6648.0,1872.0,257.0,319.0,80.6,108.0,161.0,67.1,49.0,79.0,62.0,6,2.9,3.0,3.1,36.0,21.0,16.0,2.0,46.0,Matches
562,563,Beñat Turrientes,es ESP,MFFW,Real Sociedad,20,2002,1.2,40.0,47.0,85.1,707.0,113.0,20.0,23.0,87.0,14.0,14.0,100.0,5.0,9.0,55.6,0,0.2,0.0,-0.2,2.0,3.0,0.0,0.0,2.0,Matches
563,564,Enes Ünal,tr TUR,FW,Getafe,25,1997,33.0,446.0,750.0,59.5,5529.0,1253.0,281.0,404.0,69.6,110.0,203.0,54.2,14.0,31.0,45.2,3,3.5,1.9,-0.5,27.0,40.0,16.0,3.0,55.0,Matches
564,565,Oscar Ureña,es ESP,MF,Girona,19,2003,1.1,15.0,22.0,68.2,192.0,19.0,7.0,10.0,70.0,6.0,6.0,100.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches
565,566,Óscar Valentín,es ESP,MF,Rayo Vallecano,27,1994,28.4,957.0,1173.0,81.6,16532.0,5381.0,469.0,528.0,88.8,377.0,440.0,85.7,97.0,159.0,61.0,0,0.9,1.2,-0.9,19.0,138.0,5.0,1.0,133.0,Matches
566,567,Martin Valjent,sk SVK,DF,Mallorca,26,1995,29.5,885.0,1123.0,78.8,16962.0,7350.0,359.0,389.0,92.3,414.0,489.0,84.7,105.0,213.0,49.3,0,0.4,0.4,-0.4,3.0,59.0,5.0,2.0,57.0,Matches
567,568,Jesús Vallejo,es ESP,DF,Real Madrid,25,1997,0.2,12.0,12.0,100.0,224.0,80.0,4.0,4.0,100.0,6.0,6.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches
568,569,Manu Vallejo,es ESP,FWMF,Girona,25,1997,2.3,68.0,89.0,76.4,1029.0,232.0,41.0,50.0,82.0,22.0,29.0,75.9,4.0,5.0,80.0,1,0.3,0.3,0.7,3.0,8.0,3.0,1.0,10.0,Matches
569,570,Federico Valverde,uy URU,MFFW,Real Madrid,24,1998,27.8,1427.0,1641.0,87.0,21092.0,4276.0,855.0,915.0,93.4,424.0,489.0,86.7,99.0,136.0,72.8,4,6.3,5.1,-2.3,43.0,118.0,45.0,6.0,151.0,Matches
570,571,Jesus Vazquez,es ESP,DFMF,Valencia,19,2003,3.4,142.0,171.0,83.0,1882.0,677.0,95.0,104.0,91.3,42.0,52.0,80.8,3.0,7.0,42.9,0,0.3,0.5,-0.3,3.0,12.0,3.0,3.0,13.0,Matches
571,572,Kevin Vázquez,es ESP,DFMF,Celta Vigo,29,1993,4.9,173.0,234.0,73.9,2631.0,1149.0,101.0,115.0,87.8,57.0,80.0,71.3,10.0,23.0,43.5,0,0.1,0.2,-0.1,2.0,16.0,4.0,2.0,13.0,Matches
572,573,Lucas Vázquez,es ESP,DF,Real Madrid,31,1991,12.7,808.0,936.0,86.3,12257.0,2640.0,456.0,495.0,92.1,279.0,319.0,87.5,50.0,74.0,67.6,1,1.6,3.1,-0.6,21.0,28.0,30.0,6.0,50.0,Matches
573,574,Gabriel Veiga,es ESP,MF,Celta Vigo,20,2002,25.5,552.0,742.0,74.4,8847.0,2937.0,285.0,354.0,80.5,200.0,261.0,76.6,47.0,73.0,64.4,4,2.6,2.9,1.4,28.0,79.0,22.0,2.0,109.0,Matches
574,575,Unai Vencedor Paris,es ESP,MF,Athletic Club,21,2000,2.1,107.0,124.0,86.3,2021.0,592.0,52.0,56.0,92.9,34.0,40.0,85.0,19.0,23.0,82.6,0,0.1,0.2,-0.1,2.0,13.0,2.0,0.0,16.0,Matches
575,576,Gonzalo Verdú,es ESP,DF,Elche,33,1988,7.8,269.0,338.0,79.6,5668.0,1965.0,65.0,75.0,86.7,172.0,186.0,92.5,31.0,70.0,44.3,0,0.0,0.1,0.0,0.0,8.0,0.0,0.0,13.0,Matches
576,577,Mikel Vesga,es ESP,MF,Athletic Club,29,1993,28.6,1259.0,1510.0,83.4,22687.0,6824.0,562.0,655.0,85.8,513.0,582.0,88.1,152.0,197.0,77.2,3,1.5,1.8,1.5,20.0,193.0,21.0,4.0,199.0,Matches
577,578,Aleix Vidal,es ESP,MFFW,Espanyol,32,1989,11.4,279.0,384.0,72.7,4979.0,1379.0,147.0,176.0,83.5,90.0,127.0,70.9,37.0,53.0,69.8,3,2.2,1.3,0.8,15.0,19.0,10.0,4.0,23.0,Matches
578,579,Nacho Vidal,es ESP,DF,Osasuna,27,1995,13.9,472.0,622.0,75.9,7829.0,3267.0,227.0,257.0,88.3,197.0,248.0,79.4,36.0,82.0,43.9,0,0.6,0.6,-0.6,3.0,33.0,8.0,3.0,47.0,Matches
579,580,Toni Villa,es ESP,MF,Valladolid,27,1995,1.0,20.0,32.0,62.5,258.0,109.0,13.0,16.0,81.3,5.0,8.0,62.5,1.0,3.0,33.3,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,Matches
580,581,Toni Villa,es ESP,MFFW,Girona,27,1995,9.9,257.0,335.0,76.7,3626.0,1168.0,153.0,172.0,89.0,80.0,105.0,76.2,11.0,23.0,47.8,3,1.6,1.3,1.4,14.0,21.0,8.0,5.0,38.0,Matches
581,582,Asier Villalibre,es ESP,FW,Athletic Club,24,1997,1.1,11.0,18.0,61.1,163.0,39.0,6.0,9.0,66.7,5.0,6.0,83.3,0.0,0.0,,0,0.2,0.0,-0.2,2.0,1.0,1.0,0.0,2.0,Matches
582,583,Gonzalo Villar,es ESP,MF,Getafe,24,1998,5.1,205.0,258.0,79.5,3259.0,927.0,97.0,111.0,87.4,84.0,109.0,77.1,15.0,21.0,71.4,0,0.3,0.4,-0.3,3.0,26.0,5.0,1.0,27.0,Matches
583,584,Iván Villar,es ESP,GK,Celta Vigo,25,1997,19.0,414.0,599.0,69.1,11814.0,8420.0,65.0,67.0,97.0,227.0,233.0,97.4,122.0,292.0,41.8,0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,Matches
584,585,Daniel Vivian,es ESP,DF,Athletic Club,23,1999,26.4,1165.0,1442.0,80.8,25085.0,9283.0,316.0,359.0,88.0,654.0,734.0,89.1,191.0,311.0,61.4,0,0.7,0.5,-0.7,6.0,118.0,3.0,0.0,124.0,Matches
585,586,Shon Weissman,il ISR,FW,Valladolid,26,1996,8.3,70.0,91.0,76.9,749.0,113.0,52.0,61.0,85.2,12.0,16.0,75.0,1.0,3.0,33.3,0,0.2,0.4,-0.2,3.0,3.0,0.0,0.0,4.0,Matches
586,587,Axel Werner,ar ARG,GK,Elche,26,1996,2.0,52.0,70.0,74.3,1421.0,813.0,4.0,4.0,100.0,34.0,35.0,97.1,14.0,30.0,46.7,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches
587,588,Iñaki Williams,gh GHA,FW,Athletic Club,28,1994,31.5,531.0,827.0,64.2,7395.0,1648.0,315.0,403.0,78.2,160.0,260.0,61.5,25.0,57.0,43.9,3,4.8,4.1,-1.8,38.0,24.0,27.0,9.0,61.0,Matches
588,589,Nico Williams,es ESP,FW,Athletic Club,20,2002,29.5,634.0,951.0,66.7,9342.0,2394.0,381.0,455.0,83.7,196.0,289.0,67.8,42.0,101.0,41.6,4,6.4,4.1,-2.4,46.0,24.0,36.0,12.0,80.0,Matches
589,590,Axel Witsel,be BEL,DFMF,Atlético Madrid,33,1989,25.1,1229.0,1328.0,92.5,19963.0,6886.0,568.0,597.0,95.1,565.0,595.0,95.0,59.0,85.0,69.4,0,0.6,0.5,-0.6,4.0,84.0,1.0,0.0,82.0,Matches
590,591,Lamine Yamal,es ESP,FW,Barcelona,15,2007,0.1,8.0,9.0,88.9,112.0,47.0,6.0,6.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,0,0.0,0.3,0.0,0.0,0.0,2.0,0.0,2.0,Matches
591,592,Jawad El Yamiq,ma MAR,DF,Valladolid,30,1992,17.9,745.0,919.0,81.1,14945.0,5590.0,269.0,296.0,90.9,354.0,403.0,87.8,110.0,188.0,58.5,0,0.4,0.6,-0.4,5.0,48.0,2.0,0.0,55.0,Matches
592,593,Joseba Zaldúa,es ESP,DF,Cádiz,30,1992,7.1,190.0,277.0,68.6,3001.0,1133.0,104.0,119.0,87.4,68.0,100.0,68.0,15.0,42.0,35.7,1,0.0,0.2,1.0,2.0,11.0,2.0,2.0,13.0,Matches
593,594,Oier Zarraga,es ESP,MF,Athletic Club,23,1999,9.5,294.0,379.0,77.6,4675.0,1201.0,154.0,177.0,87.0,120.0,153.0,78.4,16.0,24.0,66.7,0,1.1,1.1,-1.1,12.0,36.0,9.0,4.0,37.0,Matches
594,595,Igor Zubeldia,es ESP,DF,Real Sociedad,25,1997,28.2,1329.0,1557.0,85.4,26531.0,9705.0,422.0,474.0,89.0,753.0,824.0,91.4,149.0,231.0,64.5,1,0.4,0.6,0.6,3.0,79.0,8.0,1.0,128.0,Matches
595,596,Martín Zubimendi,es ESP,MF,Real Sociedad,23,1999,34.5,1545.0,1812.0,85.3,26783.0,8092.0,692.0,784.0,88.3,702.0,770.0,91.2,125.0,188.0,66.5,3,2.0,2.2,1.0,20.0,175.0,23.0,1.0,184.0,Matches
