,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
515,516,Antonio Sánchez,es ESP,MFDF,Mallorca,25,1997,12.0,602.0,18.0,150.0,279.0,187.0,16.0,602.0,26.0,12.0,46.2,14.0,53.8,349.0,2184.0,850.0,22.0,19.0,2.0,25.0,19.0,342.0,56.0,Matches
516,517,Iván Sánchez,es ESP,MFFW,Valladolid,29,1992,12.8,616.0,9.0,99.0,292.0,241.0,26.0,616.0,63.0,36.0,57.1,16.0,25.4,449.0,3611.0,1974.0,58.0,31.0,12.0,21.0,15.0,472.0,61.0,Matches
517,518,Javi Sánchez,es ESP,DF,Valladolid,25,1997,26.6,1444.0,219.0,838.0,577.0,41.0,15.0,1444.0,7.0,7.0,100.0,0.0,0.0,800.0,4466.0,2820.0,21.0,9.0,1.0,7.0,4.0,906.0,5.0,Matches
518,519,Manu Sánchez,es ESP,DF,Osasuna,21,2000,23.6,1385.0,64.0,330.0,619.0,451.0,43.0,1385.0,41.0,16.0,39.0,23.0,56.1,689.0,3461.0,1930.0,42.0,27.0,3.0,27.0,14.0,782.0,105.0,Matches
519,520,Esteban Saveljich,me MNE,FW,Rayo Vallecano,31,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
520,521,Stefan Savić,me MNE,DF,Atlético Madrid,31,1991,21.6,1317.0,166.0,647.0,636.0,35.0,6.0,1317.0,5.0,4.0,80.0,0.0,0.0,777.0,3967.0,2536.0,20.0,5.0,1.0,2.0,3.0,892.0,6.0,Matches
521,522,Manuel Sebastián,es ESP,MF,Sevilla,18,2004,1.7,86.0,3.0,25.0,52.0,10.0,0.0,86.0,3.0,1.0,33.3,2.0,66.7,48.0,261.0,69.0,0.0,2.0,0.0,1.0,0.0,49.0,1.0,Matches
522,523,Haris Seferović,ch SUI,FW,Celta Vigo,30,1992,9.9,284.0,8.0,23.0,140.0,124.0,30.0,284.0,16.0,8.0,50.0,7.0,43.8,159.0,641.0,290.0,12.0,8.0,9.0,15.0,7.0,200.0,44.0,Matches
523,524,Jaime Seoane,es ESP,MFFW,Getafe,25,1997,3.6,155.0,4.0,26.0,82.0,47.0,2.0,155.0,5.0,2.0,40.0,3.0,60.0,84.0,434.0,208.0,6.0,3.0,1.0,4.0,6.0,94.0,7.0,Matches
524,525,David Silva,es ESP,MF,Real Sociedad,36,1986,21.5,1378.0,24.0,136.0,700.0,560.0,78.0,1378.0,47.0,19.0,40.4,19.0,40.4,881.0,4932.0,2318.0,70.0,68.0,19.0,37.0,24.0,1045.0,121.0,Matches
525,526,Rui Silva,pt POR,GK,Betis,28,1994,26.0,936.0,782.0,932.0,5.0,0.0,0.0,936.0,1.0,1.0,100.0,0.0,0.0,462.0,2369.0,1283.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,Matches
526,527,Simo,es ESP,DF,Espanyol,17,2005,1.6,79.0,14.0,32.0,46.0,2.0,0.0,79.0,0.0,0.0,,0.0,,46.0,241.0,143.0,2.0,0.0,0.0,0.0,2.0,47.0,1.0,Matches
527,528,Unai Simón,es ESP,GK,Athletic Club,25,1997,30.5,1007.0,810.0,1001.0,7.0,0.0,0.0,1007.0,0.0,0.0,,0.0,,598.0,3166.0,1823.0,0.0,0.0,0.0,1.0,0.0,480.0,0.0,Matches
528,529,Rubén Sobrino,es ESP,MFFW,Cádiz,30,1992,27.4,952.0,37.0,209.0,401.0,359.0,75.0,952.0,75.0,29.0,38.7,36.0,48.0,542.0,3550.0,1609.0,45.0,41.0,12.0,56.0,42.0,579.0,81.0,Matches
529,530,Alex Sola,es ESP,DF,Real Sociedad,23,1999,3.9,252.0,12.0,73.0,99.0,84.0,6.0,252.0,16.0,7.0,43.8,5.0,31.3,116.0,739.0,298.0,8.0,3.0,1.0,2.0,6.0,131.0,19.0,Matches
530,531,Augusto Solari,ar ARG,MF,Celta Vigo,30,1992,2.9,160.0,1.0,28.0,88.0,45.0,6.0,160.0,5.0,1.0,20.0,3.0,60.0,88.0,337.0,155.0,5.0,2.0,1.0,2.0,4.0,105.0,14.0,Matches
531,532,Carlos Soler,es ESP,MF,Valencia,25,1997,2.7,143.0,2.0,13.0,62.0,68.0,4.0,142.0,2.0,1.0,50.0,0.0,0.0,83.0,508.0,223.0,3.0,4.0,0.0,2.0,1.0,98.0,7.0,Matches
532,533,David Soria,es ESP,GK,Getafe,29,1993,38.0,1224.0,1011.0,1216.0,11.0,0.0,0.0,1224.0,0.0,0.0,,0.0,,541.0,3493.0,2322.0,0.0,0.0,0.0,0.0,0.0,291.0,0.0,Matches
533,534,Hugo Sotelo,es ESP,MF,Celta Vigo,18,2003,0.2,24.0,0.0,5.0,16.0,3.0,0.0,24.0,0.0,0.0,,0.0,,20.0,52.0,19.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,Matches
534,535,Dyego Sousa,pt POR,FW,Almería,32,1989,5.9,256.0,16.0,34.0,110.0,114.0,35.0,256.0,13.0,5.0,38.5,7.0,53.8,131.0,611.0,214.0,10.0,8.0,4.0,28.0,11.0,190.0,39.0,Matches
535,536,Vinicius Souza,br BRA,MF,Espanyol,23,1999,27.0,1242.0,79.0,337.0,746.0,164.0,20.0,1242.0,19.0,10.0,52.6,7.0,36.8,543.0,2552.0,972.0,13.0,11.0,2.0,30.0,13.0,614.0,14.0,Matches
536,537,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,22,2000,18.9,576.0,29.0,56.0,277.0,248.0,84.0,576.0,31.0,14.0,45.2,15.0,48.4,348.0,1327.0,460.0,17.0,6.0,9.0,74.0,24.0,438.0,73.0,Matches
537,538,Cristhian Stuani,uy URU,FW,Girona,35,1986,12.1,281.0,5.0,28.0,133.0,121.0,56.0,275.0,4.0,0.0,0.0,3.0,75.0,137.0,406.0,145.0,2.0,1.0,1.0,23.0,6.0,193.0,26.0,Matches
538,539,Damián Suárez,uy URU,DFMF,Getafe,34,1988,21.6,1169.0,42.0,299.0,580.0,306.0,15.0,1169.0,34.0,13.0,38.2,21.0,61.8,462.0,1781.0,959.0,21.0,23.0,5.0,23.0,6.0,542.0,72.0,Matches
539,540,Denis Suárez,es ESP,MFFW,Espanyol,28,1994,10.5,541.0,9.0,79.0,302.0,167.0,12.0,541.0,28.0,19.0,67.9,9.0,32.1,311.0,2014.0,945.0,26.0,20.0,2.0,13.0,11.0,363.0,34.0,Matches
540,541,Mario Suárez,es ESP,MFDF,Rayo Vallecano,35,1987,0.1,4.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,,0.0,,2.0,28.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Matches
541,542,Suso,es ESP,MFFW,Sevilla,28,1993,11.8,675.0,6.0,59.0,235.0,392.0,23.0,675.0,42.0,25.0,59.5,13.0,31.0,461.0,2714.0,1238.0,27.0,27.0,7.0,17.0,19.0,521.0,96.0,Matches
542,543,Williot Swedberg,se SWE,MF,Celta Vigo,18,2004,0.6,27.0,2.0,5.0,12.0,11.0,1.0,27.0,2.0,1.0,50.0,1.0,50.0,16.0,91.0,66.0,1.0,2.0,0.0,1.0,0.0,15.0,5.0,Matches
543,544,Alexander Sørloth,no NOR,FW,Real Sociedad,26,1995,26.5,807.0,29.0,64.0,331.0,431.0,107.0,807.0,75.0,29.0,38.7,42.0,56.0,458.0,2843.0,1264.0,41.0,30.0,19.0,84.0,61.0,591.0,132.0,Matches
544,545,Renato Tapia,pe PER,MFDF,Celta Vigo,27,1995,16.1,993.0,65.0,318.0,564.0,120.0,9.0,993.0,19.0,11.0,57.9,7.0,36.8,582.0,2624.0,1231.0,12.0,14.0,1.0,11.0,14.0,648.0,8.0,Matches
545,546,Aurélien Tchouaméni,fr FRA,MF,Real Madrid,22,2000,23.5,1990.0,94.0,470.0,1234.0,298.0,29.0,1990.0,39.0,28.0,71.8,8.0,20.5,1291.0,6841.0,3344.0,41.0,43.0,4.0,24.0,12.0,1533.0,23.0,Matches
546,547,Alex Telles,br BRA,DF,Sevilla,29,1992,15.9,880.0,57.0,287.0,348.0,252.0,11.0,880.0,28.0,14.0,50.0,13.0,46.4,400.0,1946.0,936.0,21.0,11.0,4.0,11.0,1.0,461.0,80.0,Matches
547,548,Marc-André ter Stegen,de GER,GK,Barcelona,30,1992,37.2,1457.0,1076.0,1436.0,22.0,0.0,0.0,1457.0,0.0,0.0,,0.0,,963.0,4887.0,3425.0,0.0,0.0,0.0,1.0,1.0,851.0,0.0,Matches
548,549,Ramón Terrats,es ESP,MF,Villarreal,21,2000,9.1,528.0,18.0,95.0,284.0,151.0,16.0,528.0,29.0,15.0,51.7,13.0,44.8,330.0,1561.0,826.0,21.0,12.0,2.0,23.0,11.0,399.0,32.0,Matches
549,550,Ramón Terrats,es ESP,MF,Girona,21,2000,2.4,129.0,8.0,38.0,70.0,23.0,2.0,129.0,5.0,2.0,40.0,3.0,60.0,73.0,414.0,191.0,4.0,4.0,0.0,2.0,5.0,87.0,4.0,Matches
550,551,Raúl de Tomás,es ESP,FW,Rayo Vallecano,27,1994,8.9,275.0,12.0,21.0,106.0,152.0,43.0,273.0,29.0,17.0,58.6,8.0,27.6,205.0,917.0,332.0,13.0,7.0,5.0,29.0,19.0,231.0,51.0,Matches
551,552,Pablo Torre,es ESP,FWMF,Barcelona,19,2003,1.6,114.0,3.0,12.0,49.0,55.0,1.0,114.0,7.0,3.0,42.9,2.0,28.6,69.0,313.0,162.0,4.0,6.0,0.0,5.0,4.0,87.0,16.0,Matches
552,553,David Torres,es ESP,DF,Valladolid,19,2003,4.3,254.0,19.0,105.0,137.0,14.0,1.0,254.0,1.0,1.0,100.0,0.0,0.0,152.0,599.0,338.0,2.0,3.0,0.0,4.0,0.0,176.0,2.0,Matches
553,554,Ferrán Torres,es ESP,FWMF,Barcelona,22,2000,15.5,756.0,10.0,67.0,256.0,441.0,87.0,755.0,68.0,30.0,44.1,26.0,38.2,489.0,2748.0,1199.0,43.0,34.0,23.0,48.0,23.0,598.0,180.0,Matches
554,555,Óliver Torres,es ESP,MFFW,Sevilla,27,1994,23.7,1314.0,10.0,156.0,629.0,550.0,55.0,1314.0,42.0,15.0,35.7,17.0,40.5,886.0,4102.0,1805.0,38.0,47.0,6.0,34.0,47.0,980.0,156.0,Matches
555,556,Pau Torres,es ESP,DF,Villarreal,25,1997,33.9,2495.0,361.0,1186.0,1174.0,154.0,32.0,2495.0,35.0,26.0,74.3,7.0,20.0,1573.0,10882.0,7623.0,76.0,48.0,0.0,22.0,4.0,1708.0,12.0,Matches
556,557,Roberto Torres,es ESP,FWMF,Osasuna,33,1989,0.1,14.0,0.0,1.0,6.0,8.0,0.0,14.0,2.0,1.0,50.0,1.0,50.0,12.0,107.0,78.0,2.0,3.0,0.0,0.0,1.0,12.0,1.0,Matches
557,558,Lucas Torró,es ESP,MF,Osasuna,28,1994,27.5,1459.0,91.0,365.0,873.0,233.0,32.0,1459.0,21.0,11.0,52.4,7.0,33.3,631.0,2565.0,962.0,12.0,16.0,1.0,31.0,14.0,770.0,17.0,Matches
558,559,Nabil Touaizi,ma MAR,MF,Espanyol,21,2001,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,,0.0,,1.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Matches
559,560,Óscar Trejo,ar ARG,MFFW,Rayo Vallecano,34,1988,23.8,1338.0,17.0,120.0,694.0,550.0,72.0,1336.0,118.0,57.0,48.3,43.0,36.4,836.0,4598.0,2004.0,56.0,59.0,13.0,66.0,92.0,995.0,110.0,Matches
560,561,Manu Trigueros,es ESP,MF,Villarreal,30,1991,9.2,599.0,14.0,76.0,354.0,173.0,7.0,599.0,5.0,2.0,40.0,3.0,60.0,368.0,1430.0,637.0,12.0,10.0,0.0,7.0,9.0,487.0,22.0,Matches
561,562,Viktor Tsyhankov,ua UKR,MF,Girona,24,1997,16.5,737.0,17.0,110.0,311.0,331.0,49.0,737.0,31.0,17.0,54.8,10.0,32.3,463.0,3132.0,1672.0,63.0,39.0,19.0,16.0,15.0,525.0,120.0,Matches
562,563,Beñat Turrientes,es ESP,MFFW,Real Sociedad,20,2002,1.2,61.0,3.0,17.0,29.0,15.0,0.0,61.0,3.0,1.0,33.3,1.0,33.3,30.0,113.0,51.0,0.0,0.0,0.0,4.0,2.0,34.0,4.0,Matches
563,564,Enes Ünal,tr TUR,FW,Getafe,25,1997,33.0,1117.0,43.0,91.0,506.0,535.0,138.0,1111.0,43.0,21.0,48.8,19.0,44.2,618.0,2236.0,902.0,29.0,26.0,15.0,88.0,50.0,893.0,148.0,Matches
564,565,Oscar Ureña,es ESP,MF,Girona,19,2003,1.1,41.0,0.0,7.0,14.0,22.0,4.0,41.0,5.0,4.0,80.0,0.0,0.0,28.0,150.0,45.0,1.0,0.0,1.0,4.0,4.0,29.0,10.0,Matches
565,566,Óscar Valentín,es ESP,MF,Rayo Vallecano,27,1994,28.4,1501.0,67.0,337.0,977.0,200.0,17.0,1501.0,20.0,7.0,35.0,11.0,55.0,762.0,4184.0,2021.0,21.0,24.0,1.0,22.0,13.0,829.0,17.0,Matches
566,567,Martin Valjent,sk SVK,DF,Mallorca,26,1995,29.5,1405.0,206.0,759.0,594.0,62.0,5.0,1405.0,5.0,0.0,0.0,2.0,40.0,719.0,3539.0,1751.0,15.0,16.0,2.0,6.0,1.0,767.0,3.0,Matches
567,568,Jesús Vallejo,es ESP,DF,Real Madrid,25,1997,0.2,14.0,4.0,9.0,3.0,2.0,2.0,14.0,0.0,0.0,,0.0,,10.0,27.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,Matches
568,569,Manu Vallejo,es ESP,FWMF,Girona,25,1997,2.3,110.0,1.0,12.0,45.0,54.0,8.0,110.0,4.0,1.0,25.0,3.0,75.0,67.0,341.0,209.0,7.0,4.0,2.0,3.0,4.0,85.0,25.0,Matches
569,570,Federico Valverde,uy URU,MFFW,Real Madrid,24,1998,27.8,1870.0,35.0,229.0,857.0,800.0,54.0,1870.0,44.0,31.0,70.5,10.0,22.7,1190.0,6633.0,3349.0,70.0,68.0,8.0,21.0,7.0,1485.0,135.0,Matches
570,571,Jesus Vazquez,es ESP,DFMF,Valencia,19,2003,3.4,231.0,7.0,58.0,94.0,80.0,7.0,231.0,16.0,6.0,37.5,9.0,56.3,132.0,701.0,294.0,4.0,9.0,2.0,9.0,4.0,125.0,17.0,Matches
571,572,Kevin Vázquez,es ESP,DFMF,Celta Vigo,29,1993,4.9,269.0,16.0,101.0,117.0,51.0,2.0,269.0,2.0,2.0,100.0,0.0,0.0,125.0,533.0,296.0,5.0,2.0,0.0,1.0,4.0,145.0,14.0,Matches
572,573,Lucas Vázquez,es ESP,DF,Real Madrid,31,1991,12.7,1059.0,25.0,263.0,422.0,377.0,46.0,1059.0,25.0,14.0,56.0,5.0,20.0,672.0,3060.0,1598.0,31.0,13.0,16.0,20.0,7.0,771.0,145.0,Matches
573,574,Gabriel Veiga,es ESP,MF,Celta Vigo,20,2002,25.5,1062.0,19.0,137.0,565.0,387.0,67.0,1062.0,75.0,39.0,52.0,34.0,45.3,656.0,4140.0,2381.0,68.0,43.0,15.0,64.0,22.0,694.0,88.0,Matches
574,575,Unai Vencedor Paris,es ESP,MF,Athletic Club,21,2000,2.1,149.0,5.0,28.0,93.0,29.0,4.0,149.0,2.0,1.0,50.0,1.0,50.0,76.0,343.0,179.0,2.0,2.0,1.0,4.0,4.0,94.0,3.0,Matches
575,576,Gonzalo Verdú,es ESP,DF,Elche,33,1988,7.8,418.0,62.0,238.0,167.0,16.0,12.0,418.0,0.0,0.0,,0.0,,223.0,1075.0,488.0,0.0,1.0,0.0,3.0,0.0,251.0,0.0,Matches
576,577,Mikel Vesga,es ESP,MF,Athletic Club,29,1993,28.6,1800.0,66.0,338.0,1118.0,355.0,32.0,1797.0,18.0,10.0,55.6,8.0,44.4,962.0,4175.0,1995.0,26.0,29.0,4.0,38.0,16.0,1152.0,31.0,Matches
577,578,Aleix Vidal,es ESP,MFFW,Espanyol,32,1989,11.4,489.0,19.0,99.0,205.0,188.0,15.0,489.0,19.0,7.0,36.8,11.0,57.9,238.0,1219.0,457.0,16.0,5.0,3.0,15.0,7.0,250.0,53.0,Matches
578,579,Nacho Vidal,es ESP,DF,Osasuna,27,1995,13.9,776.0,58.0,233.0,313.0,234.0,16.0,776.0,27.0,13.0,48.1,12.0,44.4,311.0,1420.0,620.0,20.0,10.0,4.0,18.0,13.0,363.0,52.0,Matches
579,580,Toni Villa,es ESP,MF,Valladolid,27,1995,1.0,45.0,0.0,7.0,17.0,22.0,1.0,45.0,5.0,1.0,20.0,3.0,60.0,27.0,126.0,56.0,2.0,2.0,0.0,1.0,1.0,27.0,5.0,Matches
580,581,Toni Villa,es ESP,MFFW,Girona,27,1995,9.9,486.0,3.0,60.0,167.0,271.0,44.0,486.0,71.0,24.0,33.8,43.0,60.6,323.0,2281.0,1208.0,37.0,28.0,20.0,20.0,22.0,347.0,91.0,Matches
581,582,Asier Villalibre,es ESP,FW,Athletic Club,24,1997,1.1,27.0,1.0,1.0,7.0,19.0,7.0,27.0,0.0,0.0,,0.0,,14.0,48.0,14.0,0.0,0.0,0.0,0.0,2.0,22.0,9.0,Matches
582,583,Gonzalo Villar,es ESP,MF,Getafe,24,1998,5.1,312.0,8.0,48.0,209.0,62.0,5.0,312.0,20.0,13.0,65.0,4.0,20.0,176.0,1206.0,608.0,13.0,10.0,2.0,9.0,6.0,184.0,9.0,Matches
583,584,Iván Villar,es ESP,GK,Celta Vigo,25,1997,19.0,630.0,553.0,626.0,5.0,0.0,0.0,630.0,0.0,0.0,,0.0,,318.0,1495.0,898.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,Matches
584,585,Daniel Vivian,es ESP,DF,Athletic Club,23,1999,26.4,1719.0,143.0,804.0,857.0,71.0,26.0,1719.0,11.0,4.0,36.4,6.0,54.5,1028.0,5804.0,3819.0,25.0,12.0,0.0,21.0,14.0,1039.0,5.0,Matches
585,586,Shon Weissman,il ISR,FW,Valladolid,26,1996,8.3,160.0,6.0,19.0,86.0,57.0,25.0,160.0,5.0,2.0,40.0,2.0,40.0,76.0,283.0,104.0,7.0,2.0,3.0,22.0,7.0,91.0,15.0,Matches
586,587,Axel Werner,ar ARG,GK,Elche,26,1996,2.0,74.0,57.0,72.0,2.0,0.0,0.0,74.0,1.0,1.0,100.0,0.0,0.0,38.0,194.0,125.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,Matches
587,588,Iñaki Williams,gh GHA,FW,Athletic Club,28,1994,31.5,1182.0,38.0,103.0,389.0,707.0,181.0,1180.0,105.0,47.0,44.8,48.0,45.7,756.0,5180.0,2721.0,127.0,53.0,57.0,73.0,42.0,915.0,341.0,Matches
588,589,Nico Williams,es ESP,FW,Athletic Club,20,2002,29.5,1382.0,11.0,132.0,376.0,898.0,148.0,1382.0,200.0,83.0,41.5,91.0,45.5,891.0,7039.0,3996.0,174.0,69.0,64.0,87.0,45.0,963.0,321.0,Matches
589,590,Axel Witsel,be BEL,DFMF,Atlético Madrid,33,1989,25.1,1521.0,168.0,634.0,810.0,82.0,18.0,1521.0,7.0,6.0,85.7,1.0,14.3,949.0,4096.0,1965.0,6.0,9.0,0.0,8.0,3.0,1059.0,11.0,Matches
590,591,Lamine Yamal,es ESP,FW,Barcelona,15,2007,0.1,12.0,0.0,0.0,1.0,11.0,1.0,12.0,2.0,0.0,0.0,2.0,100.0,9.0,23.0,9.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,Matches
591,592,Jawad El Yamiq,ma MAR,DF,Valladolid,30,1992,17.9,1163.0,177.0,613.0,519.0,45.0,19.0,1163.0,14.0,10.0,71.4,3.0,21.4,606.0,3424.0,1777.0,21.0,9.0,3.0,14.0,5.0,660.0,3.0,Matches
592,593,Joseba Zaldúa,es ESP,DF,Cádiz,30,1992,7.1,356.0,36.0,128.0,139.0,90.0,4.0,356.0,10.0,3.0,30.0,5.0,50.0,134.0,790.0,450.0,13.0,13.0,2.0,7.0,3.0,166.0,20.0,Matches
593,594,Oier Zarraga,es ESP,MF,Athletic Club,23,1999,9.5,447.0,7.0,60.0,229.0,168.0,12.0,447.0,7.0,5.0,71.4,2.0,28.6,271.0,1549.0,766.0,12.0,15.0,2.0,6.0,9.0,304.0,32.0,Matches
594,595,Igor Zubeldia,es ESP,DF,Real Sociedad,25,1997,28.2,1772.0,180.0,820.0,912.0,48.0,10.0,1772.0,8.0,8.0,100.0,0.0,0.0,1080.0,6177.0,3803.0,14.0,3.0,1.0,6.0,1.0,1148.0,4.0,Matches
595,596,Martín Zubimendi,es ESP,MF,Real Sociedad,23,1999,34.5,2090.0,108.0,509.0,1350.0,259.0,18.0,2090.0,24.0,9.0,37.5,10.0,41.7,1265.0,6896.0,3678.0,43.0,39.0,3.0,23.0,17.0,1443.0,29.0,Matches
