,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,SCA_SCA,SCA_SCA90,SCATypes_PassLive,SCATypes_PassDead,SCATypes_TO,SCATypes_Sh,SCATypes_Fld,SCATypes_Def,GCA_GCA,GCA_GCA90,GCATypes_PassLive,GCATypes_PassDead,GCATypes_TO,GCATypes_Sh,GCATypes_Fld,GCATypes_Def,Matches
531,532,Matías Viña,uy URU,DF,Bournemouth,24,1997,5.1,8,1.57,7,0,1,0,0,0,2,0.39,2,0,0,0,0,0,Matches
532,533,Rúben Vinagre,pt POR,DFMF,Everton,23,1999,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
533,534,Carlos Vinícius,br BRA,FW,Fulham,27,1995,12.3,16,1.3,13,0,2,0,1,0,6,0.49,5,0,1,0,0,0,Matches
534,535,Theo Walcott,eng ENG,FWMF,Southampton,33,1989,12.5,28,2.23,23,0,0,4,1,0,2,0.16,2,0,0,0,0,0,Matches
535,536,Kyle Walker,eng ENG,DF,Manchester City,32,1990,21.8,25,1.15,22,2,0,0,0,1,3,0.14,3,0,0,0,0,0,Matches
536,537,Kyle Walker-Peters,eng ENG,DF,Southampton,25,1997,29.4,53,1.8,33,4,8,3,4,1,3,0.1,1,1,0,0,0,1,Matches
537,538,Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,24,1997,15.9,30,1.88,29,0,0,1,0,0,1,0.06,1,0,0,0,0,0,Matches
538,539,Danny Ward,wls WAL,GK,Leicester City,29,1993,26.0,2,0.08,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
539,540,Joel Ward,eng ENG,DF,Crystal Palace,32,1989,25.1,22,0.88,17,0,1,1,3,0,1,0.04,0,0,0,1,0,0,Matches
540,541,James Ward-Prowse,eng ENG,MF,Southampton,27,1994,37.5,127,3.39,62,59,1,3,1,1,9,0.24,3,3,1,2,0,0,Matches
541,542,Ollie Watkins,eng ENG,FW,Aston Villa,26,1995,34.7,79,2.27,51,0,6,11,11,0,14,0.4,6,0,2,5,1,0,Matches
542,543,Adam Webster,eng ENG,DF,Brighton,27,1995,22.1,20,0.91,19,1,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
543,544,Wout Weghorst,nl NED,FWMF,Manchester Utd,29,1992,8.9,27,3.05,22,0,1,2,1,1,2,0.23,2,0,0,0,0,0,Matches
544,545,Danny Welbeck,eng ENG,FW,Brighton,31,1990,20.6,65,3.16,49,0,5,6,4,1,9,0.44,5,0,1,1,2,0,Matches
545,546,Ben White,eng ENG,DF,Arsenal,24,1997,33.9,64,1.89,56,7,0,0,1,0,13,0.38,12,1,0,0,0,0,Matches
546,547,Harvey White,eng ENG,MF,Tottenham,20,2001,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
547,548,Joseph Whitworth,eng ENG,GK,Crystal Palace,18,2004,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
548,549,Neco Williams,wls WAL,DF,Nott'ham Forest,21,2001,20.9,39,1.86,23,4,4,2,3,3,2,0.1,1,0,0,1,0,0,Matches
549,550,Willian,br BRA,FW,Fulham,33,1988,23.6,105,4.44,71,16,5,8,4,1,12,0.51,7,3,1,1,0,0,Matches
550,551,Joe Willock,eng ENG,MF,Newcastle Utd,22,1999,28.4,85,2.99,67,0,7,7,3,1,9,0.32,6,0,1,1,1,0,Matches
551,552,Callum Wilson,eng ENG,FW,Newcastle Utd,30,1992,20.9,43,2.06,24,0,6,7,6,0,10,0.48,5,0,3,2,0,0,Matches
552,553,Harry Wilson,wls WAL,FW,Fulham,25,1997,12.2,32,2.62,18,2,1,3,8,0,9,0.74,4,0,0,1,4,0,Matches
553,554,Yoane Wissa,cd COD,FW,Brentford,25,1996,17.8,36,2.02,29,0,1,2,3,1,6,0.34,4,0,0,0,1,1,Matches
554,555,Maximilian Wöber,at AUT,DF,Leeds United,24,1998,14.1,12,0.85,8,2,0,2,0,0,1,0.07,1,0,0,0,0,0,Matches
555,556,Chris Wood,nz NZL,FW,Newcastle Utd,30,1991,5.0,5,1.01,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
556,557,Chris Wood,nz NZL,FW,Nott'ham Forest,30,1991,4.1,6,1.45,4,0,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
557,558,Joe Worrall,eng ENG,DF,Nott'ham Forest,25,1997,24.7,16,0.65,14,1,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
558,559,Granit Xhaka,ch SUI,MF,Arsenal,29,1992,33.3,110,3.31,94,3,5,4,3,1,17,0.51,16,0,0,1,0,0,Matches
559,560,Ryan Yates,eng ENG,MF,Nott'ham Forest,24,1997,20.4,24,1.18,18,0,0,4,2,0,3,0.15,1,0,0,2,0,0,Matches
560,561,Ashley Young,eng ENG,DF,Aston Villa,37,1985,22.6,40,1.77,34,3,2,1,0,0,2,0.09,2,0,0,0,0,0,Matches
561,562,Illia Zabarnyi,ua UKR,DF,Bournemouth,19,2002,3.3,1,0.3,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
562,563,Wilfried Zaha,ci CIV,FWMF,Crystal Palace,29,1992,25.4,91,3.58,57,0,12,4,17,1,7,0.28,6,0,0,1,0,0,Matches
563,564,Denis Zakaria,ch SUI,MF,Chelsea,25,1996,4.6,2,0.44,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
564,565,Jordan Zemura,zw ZIM,DF,Bournemouth,22,1999,16.2,36,2.23,25,0,7,2,2,0,2,0.12,2,0,0,0,0,0,Matches
565,566,Oleksandr Zinchenko,ua UKR,DF,Arsenal,25,1996,23.5,56,2.38,49,1,0,4,1,1,4,0.17,3,0,0,1,0,0,Matches
566,567,Hakim Ziyech,ma MAR,FWMF,Chelsea,29,1993,7.3,32,4.36,25,4,1,0,1,1,3,0.41,2,1,0,0,0,0,Matches
567,568,Kurt Zouma,fr FRA,DF,West Ham,27,1994,22.1,9,0.41,7,1,0,1,0,0,2,0.09,1,0,0,1,0,0,Matches
568,569,Martin Ødegaard,no NOR,MF,Arsenal,23,1998,34.7,163,4.69,123,15,4,12,6,3,17,0.49,15,0,0,2,0,0,Matches
