,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,_Att,PassTypes_Live,PassTypes_Dead,PassTypes_FK,PassTypes_TB,PassTypes_Sw,PassTypes_Crs,PassTypes_TI,PassTypes_CK,CornerKicks_In,CornerKicks_Out,CornerKicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
521,522,Steven Shpendi,al ALB,FWMF,Empoli,20.0,2003.0,4.6,76.0,64.0,11.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,57.0,1.0,4.0,Matches
522,523,Marco Silvestri,it ITA,GK,Udinese,32.0,1991.0,17.0,451.0,301.0,149.0,44.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,324.0,1.0,0.0,Matches
523,524,Giovanni Simeone,ar ARG,FW,Napoli,28.0,1995.0,8.9,187.0,170.0,15.0,0.0,2.0,0.0,6,0.0,0.0,0.0,0.0,0.0,132.0,2.0,4.0,Matches
524,525,Jan-Carlo Simic,rs SRB,DF,Milan,18.0,2005.0,1.6,64.0,62.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,Matches
525,526,Leo Skiri Østigård,no NOR,DF,Napoli,23.0,1999.0,18.1,1339.0,1297.0,37.0,25.0,0.0,8.0,2,6.0,0.0,0.0,0.0,0.0,1172.0,5.0,4.0,Matches
526,527,Łukasz Skorupski,pl POL,GK,Bologna,32.0,1991.0,32.0,1018.0,773.0,244.0,56.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,796.0,1.0,1.0,Matches
527,528,Chris Smalling,eng ENG,DF,Roma,33.0,1989.0,4.3,228.0,224.0,4.0,4.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,1.0,Matches
528,529,Andrea Sodero,it ITA,MF,Empoli,18.0,2004.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches
529,530,Ola Solbakken,no NOR,FW,Roma,24.0,1998.0,0.3,8.0,8.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,Matches
530,531,Daniele Sommariva,it ITA,GK,Genoa,26.0,1997.0,0.1,3.0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
531,532,Yann Sommer,ch SUI,GK,Inter,34.0,1988.0,34.0,1236.0,992.0,242.0,41.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1078.0,2.0,0.0,Matches
532,533,Brandon Soppy,fr FRA,DF,Torino,21.0,2002.0,2.0,92.0,67.0,25.0,4.0,0.0,0.0,3,21.0,0.0,0.0,0.0,0.0,68.0,0.0,7.0,Matches
533,534,Alessandro Sorrentino,it ITA,GK,Monza,21.0,2002.0,6.1,193.0,141.0,52.0,10.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,Matches
534,535,Riccardo Sottil,it ITA,FW,Fiorentina,24.0,1999.0,12.3,421.0,419.0,2.0,1.0,1.0,4.0,46,1.0,0.0,0.0,0.0,0.0,331.0,0.0,17.0,Matches
535,536,Matìas Soulé,ar ARG,FWMF,Frosinone,20.0,2003.0,34.7,1535.0,1387.0,142.0,27.0,23.0,3.0,98,32.0,82.0,32.0,15.0,1.0,1197.0,6.0,33.0,Matches
536,537,Djed Spence,eng ENG,DF,Genoa,22.0,2000.0,9.5,342.0,275.0,67.0,4.0,0.0,2.0,12,63.0,0.0,0.0,0.0,0.0,272.0,0.0,5.0,Matches
537,538,Leonardo Spinazzola,it ITA,DF,Roma,30.0,1993.0,14.6,849.0,731.0,112.0,8.0,3.0,7.0,84,104.0,0.0,0.0,0.0,0.0,663.0,6.0,17.0,Matches
538,539,Marco Sportiello,it ITA,GK,Milan,31.0,1992.0,7.0,247.0,220.0,27.0,10.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,Matches
539,540,Trivante Stewart,jm JAM,FWMF,Salernitana,23.0,2000.0,1.1,27.0,21.0,6.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,Matches
540,541,Gabriel Strefezza,br BRA,FW,Lecce,26.0,1997.0,12.4,412.0,352.0,57.0,19.0,3.0,6.0,42,10.0,22.0,7.0,2.0,0.0,300.0,3.0,9.0,Matches
541,542,Kevin Strootman,nl NED,MF,Genoa,33.0,1990.0,13.4,670.0,632.0,37.0,21.0,1.0,1.0,20,11.0,5.0,2.0,1.0,0.0,550.0,1.0,9.0,Matches
542,543,Isaac Success,ng NGA,FWMF,Udinese,27.0,1996.0,9.8,204.0,201.0,2.0,0.0,3.0,3.0,2,0.0,0.0,0.0,0.0,0.0,130.0,1.0,9.0,Matches
543,544,Ibrahim Sulemana,gh GHA,MF,Cagliari,20.0,2003.0,14.9,452.0,446.0,3.0,3.0,0.0,8.0,13,0.0,0.0,0.0,0.0,0.0,361.0,3.0,10.0,Matches
544,545,Tomáš Suslov,sk SVK,MFFW,Hellas Verona,21.0,2002.0,23.2,573.0,473.0,97.0,27.0,3.0,15.0,72,9.0,29.0,8.0,19.0,0.0,416.0,3.0,23.0,Matches
545,546,Mile Svilar,rs SRB,GK,Roma,23.0,1999.0,15.0,605.0,492.0,113.0,24.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,526.0,0.0,0.0,Matches
546,547,Karol Świderski,pl POL,FWMF,Hellas Verona,26.0,1997.0,5.6,120.0,108.0,9.0,0.0,0.0,0.0,3,0.0,1.0,0.0,0.0,0.0,84.0,3.0,8.0,Matches
547,548,Wojciech Szczęsny,pl POL,GK,Juventus,33.0,1990.0,35.0,1006.0,771.0,231.0,57.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,780.0,4.0,0.0,Matches
548,549,Przemysław Szymiński,pl POL,MF,Frosinone,29.0,1994.0,0.1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches
549,550,Adrien Tameze,cm CMR,DFMF,Torino,29.0,1994.0,23.8,1276.0,1218.0,56.0,39.0,1.0,5.0,15,16.0,0.0,0.0,0.0,0.0,1106.0,2.0,23.0,Matches
550,551,Elayis Tavsan,nl NED,MFFW,Hellas Verona,22.0,2001.0,0.6,8.0,7.0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,Matches
551,552,Loum Tchaouna,fr FRA,FWMF,Salernitana,19.0,2003.0,23.3,766.0,717.0,43.0,3.0,1.0,12.0,70,10.0,8.0,4.0,1.0,0.0,505.0,6.0,35.0,Matches
552,553,Jackson Tchatchoua,cm CMR,DF,Hellas Verona,21.0,2001.0,19.2,799.0,621.0,177.0,6.0,0.0,2.0,64,171.0,0.0,0.0,0.0,0.0,604.0,1.0,16.0,Matches
553,554,Filippo Terracciano,it ITA,DF,Hellas Verona,20.0,2003.0,14.4,713.0,559.0,153.0,19.0,1.0,10.0,59,121.0,13.0,2.0,10.0,0.0,507.0,1.0,15.0,Matches
554,555,Filippo Terracciano,it ITA,DFFW,Milan,20.0,2003.0,0.8,40.0,39.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,Matches
555,556,Pietro Terracciano,it ITA,GK,Fiorentina,33.0,1990.0,33.0,1231.0,970.0,257.0,81.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,979.0,4.0,0.0,Matches
556,557,Florian Thauvin,fr FRA,FW,Udinese,30.0,1993.0,19.0,548.0,468.0,75.0,9.0,2.0,5.0,79,10.0,19.0,0.0,11.0,1.0,385.0,5.0,16.0,Matches
557,558,Malick Thiaw,de GER,DF,Milan,21.0,2001.0,18.0,1184.0,1153.0,30.0,15.0,0.0,2.0,0,4.0,0.0,0.0,0.0,0.0,1084.0,1.0,7.0,Matches
558,559,Morten Thorsby,no NOR,MF,Genoa,27.0,1996.0,12.9,332.0,329.0,3.0,1.0,0.0,0.0,9,2.0,0.0,0.0,0.0,0.0,206.0,0.0,10.0,Matches
559,560,Kristian Thorstvedt,no NOR,MF,Sassuolo,24.0,1999.0,26.6,978.0,957.0,20.0,13.0,0.0,8.0,26,2.0,5.0,2.0,2.0,0.0,710.0,1.0,28.0,Matches
560,561,Marcus Thuram,fr FRA,FW,Inter,25.0,1997.0,29.9,656.0,641.0,14.0,0.0,4.0,4.0,21,1.0,0.0,0.0,0.0,0.0,476.0,1.0,21.0,Matches
561,562,Antonio Tikvić,hr CRO,DF,Udinese,19.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
562,563,Jeremy Toljan,de GER,DF,Sassuolo,28.0,1994.0,23.1,1007.0,797.0,207.0,24.0,0.0,3.0,50,182.0,1.0,0.0,0.0,0.0,775.0,3.0,26.0,Matches
563,564,Rafael Tolói,it ITA,DF,Atalanta,32.0,1990.0,10.7,537.0,505.0,31.0,14.0,0.0,0.0,8,17.0,0.0,0.0,0.0,0.0,442.0,1.0,8.0,Matches
564,565,Fikayo Tomori,eng ENG,DF,Milan,25.0,1997.0,23.6,1691.0,1584.0,105.0,34.0,0.0,3.0,3,11.0,0.0,0.0,0.0,0.0,1541.0,2.0,9.0,Matches
565,566,Ahmed Touba,dz ALG,DF,Lecce,25.0,1998.0,3.1,137.0,125.0,12.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,1.0,Matches
566,567,Chaka Traorè,ci CIV,FW,Milan,18.0,2004.0,0.2,11.0,11.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,Matches
567,568,Stefano Turati,it ITA,GK,Frosinone,21.0,2001.0,30.5,1065.0,858.0,205.0,61.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,775.0,2.0,0.0,Matches
568,569,Kacper Urbanski,pl POL,MFFW,Bologna,18.0,2004.0,10.3,387.0,364.0,21.0,2.0,1.0,5.0,22,4.0,15.0,5.0,8.0,1.0,313.0,2.0,11.0,Matches
569,570,Emanuele Valeri,it ITA,DF,Frosinone,24.0,1998.0,13.1,560.0,398.0,160.0,16.0,1.0,2.0,73,125.0,18.0,3.0,14.0,0.0,341.0,2.0,17.0,Matches
570,571,Johan Vásquez,mx MEX,DF,Genoa,24.0,1998.0,31.7,1394.0,1196.0,194.0,34.0,0.0,5.0,30,129.0,0.0,0.0,0.0,0.0,1069.0,4.0,27.0,Matches
571,572,Matías Vecino,uy URU,MF,Lazio,31.0,1991.0,12.8,750.0,732.0,12.0,8.0,2.0,3.0,5,4.0,0.0,0.0,0.0,0.0,621.0,6.0,12.0,Matches
572,573,Lorenzo Venuti,it ITA,DF,Lecce,28.0,1995.0,4.0,219.0,176.0,43.0,5.0,0.0,1.0,10,38.0,0.0,0.0,0.0,0.0,174.0,0.0,6.0,Matches
573,574,Simone Verdi,it ITA,FW,Torino,31.0,1992.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches
574,575,Emanuel Vignato,it ITA,MFFW,Salernitana,22.0,2000.0,3.5,120.0,115.0,5.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,90.0,0.0,5.0,Matches
575,576,Samuele Vignato,it ITA,MFFW,Monza,19.0,2004.0,3.8,128.0,118.0,10.0,2.0,1.0,3.0,8,1.0,6.0,0.0,5.0,0.0,107.0,0.0,3.0,Matches
576,577,Matías Viña,uy URU,DF,Sassuolo,25.0,1997.0,11.3,528.0,422.0,106.0,17.0,1.0,2.0,29,88.0,1.0,0.0,1.0,0.0,390.0,0.0,12.0,Matches
577,578,Rúben Vinagre,pt POR,DFFW,Hellas Verona,24.0,1999.0,3.1,127.0,107.0,20.0,5.0,0.0,0.0,16,15.0,0.0,0.0,0.0,0.0,86.0,0.0,3.0,Matches
578,579,Nicolas Viola,it ITA,MFFW,Cagliari,33.0,1989.0,13.4,565.0,434.0,124.0,48.0,3.0,4.0,134,3.0,70.0,28.0,37.0,1.0,358.0,7.0,15.0,Matches
579,580,Mattia Viti,it ITA,DF,Sassuolo,21.0,2002.0,10.9,486.0,396.0,90.0,23.0,0.0,0.0,1,47.0,0.0,0.0,0.0,0.0,406.0,0.0,4.0,Matches
580,581,Vitinha,pt POR,FWMF,Genoa,23.0,2000.0,3.2,60.0,52.0,7.0,0.0,0.0,1.0,9,3.0,1.0,0.0,0.0,0.0,34.0,1.0,2.0,Matches
581,582,Dušan Vlahović,rs SRB,FW,Juventus,23.0,2000.0,25.6,542.0,492.0,44.0,3.0,2.0,5.0,7,0.0,0.0,0.0,0.0,0.0,380.0,6.0,23.0,Matches
582,583,Nikola Vlašić,hr CRO,MFFW,Torino,25.0,1997.0,29.0,998.0,989.0,5.0,2.0,5.0,5.0,37,2.0,0.0,0.0,0.0,0.0,806.0,4.0,25.0,Matches
583,584,Alessandro Vogliacco,it ITA,DF,Genoa,24.0,1998.0,13.0,626.0,571.0,52.0,17.0,0.0,4.0,12,34.0,0.0,0.0,0.0,0.0,494.0,3.0,5.0,Matches
584,585,Mërgim Vojvoda,xk KVX,DF,Torino,28.0,1995.0,15.3,964.0,818.0,142.0,18.0,2.0,11.0,64,102.0,22.0,21.0,0.0,0.0,762.0,4.0,15.0,Matches
585,586,Cristian Volpato,it ITA,MFFW,Sassuolo,19.0,2003.0,7.2,301.0,278.0,23.0,1.0,0.0,5.0,47,3.0,19.0,11.0,6.0,0.0,195.0,0.0,8.0,Matches
586,587,Stefan de Vrij,nl NED,DF,Inter,31.0,1992.0,17.6,1010.0,989.0,20.0,15.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,932.0,1.0,2.0,Matches
587,588,Walace,br BRA,MF,Udinese,28.0,1995.0,36.0,1437.0,1380.0,55.0,53.0,3.0,11.0,12,2.0,0.0,0.0,0.0,0.0,1146.0,2.0,26.0,Matches
588,589,Sebastian Walukiewicz,pl POL,DF,Empoli,23.0,2000.0,22.8,1018.0,963.0,52.0,34.0,0.0,11.0,1,2.0,0.0,0.0,0.0,0.0,842.0,3.0,4.0,Matches
589,590,Timothy Weah,us USA,DFFW,Juventus,23.0,2000.0,14.0,597.0,554.0,40.0,0.0,0.0,1.0,38,40.0,0.0,0.0,0.0,0.0,476.0,3.0,23.0,Matches
590,591,Shon Weissman,il ISR,FWDF,Salernitana,27.0,1996.0,5.5,67.0,62.0,5.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,Matches
591,592,Mateusz Wieteska,pl POL,DF,Cagliari,26.0,1997.0,10.7,462.0,432.0,30.0,11.0,1.0,1.0,4,19.0,0.0,0.0,0.0,0.0,374.0,0.0,8.0,Matches
592,593,Kenan Yıldız,tr TUR,FWDF,Juventus,18.0,2005.0,10.6,349.0,338.0,11.0,1.0,2.0,4.0,17,3.0,5.0,0.0,3.0,0.0,284.0,0.0,3.0,Matches
593,594,Mattia Zaccagni,it ITA,FWMF,Lazio,28.0,1995.0,21.7,899.0,823.0,74.0,22.0,2.0,5.0,71,20.0,32.0,12.0,9.0,0.0,711.0,2.0,30.0,Matches
594,595,Nicola Zalewski,pl POL,DFFW,Roma,21.0,2002.0,10.8,471.0,406.0,63.0,9.0,0.0,4.0,38,53.0,1.0,0.0,1.0,0.0,358.0,2.0,23.0,Matches
595,596,Andre-Frank Zambo Anguissa,cm CMR,MF,Napoli,27.0,1995.0,31.0,1839.0,1803.0,32.0,18.0,4.0,4.0,20,14.0,0.0,0.0,0.0,0.0,1604.0,4.0,24.0,Matches
596,597,Alessandro Zanoli,it ITA,DF,Salernitana,22.0,2000.0,10.2,434.0,356.0,78.0,3.0,1.0,4.0,30,75.0,0.0,0.0,0.0,0.0,322.0,0.0,18.0,Matches
597,598,Alessandro Zanoli,it ITA,DFFW,Napoli,22.0,2000.0,0.6,40.0,37.0,3.0,0.0,0.0,0.0,2,3.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,Matches
598,599,Duván Zapata,co COL,FW,Torino,32.0,1991.0,32.0,752.0,707.0,39.0,2.0,1.0,8.0,50,9.0,0.0,0.0,0.0,0.0,492.0,6.0,31.0,Matches
599,600,Duván Zapata,co COL,FW,Atalanta,32.0,1991.0,1.2,50.0,47.0,3.0,1.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,36.0,0.0,4.0,Matches
600,601,Gabriele Zappa,it ITA,DF,Cagliari,23.0,1999.0,28.5,1397.0,1119.0,274.0,31.0,2.0,5.0,77,243.0,0.0,0.0,0.0,0.0,1024.0,4.0,42.0,Matches
601,602,Davide Zappacosta,it ITA,DF,Atalanta,31.0,1992.0,20.7,1049.0,857.0,191.0,13.0,0.0,2.0,76,168.0,10.0,4.0,4.0,0.0,881.0,1.0,28.0,Matches
602,603,Oier Zarraga,es ESP,MF,Udinese,24.0,1999.0,4.5,114.0,111.0,3.0,1.0,0.0,0.0,5,0.0,1.0,0.0,1.0,0.0,92.0,0.0,2.0,Matches
603,604,Jordan Zemura,zw ZIM,DF,Udinese,23.0,1999.0,11.5,346.0,297.0,48.0,4.0,0.0,1.0,21,44.0,0.0,0.0,0.0,0.0,242.0,1.0,11.0,Matches
604,605,Alessio Zerbin,it ITA,DFFW,Monza,24.0,1999.0,7.6,282.0,228.0,54.0,7.0,1.0,0.0,31,35.0,12.0,1.0,7.0,0.0,218.0,0.0,11.0,Matches
605,606,Alessio Zerbin,it ITA,FWDF,Napoli,24.0,1999.0,1.7,71.0,63.0,8.0,1.0,0.0,1.0,7,6.0,1.0,0.0,1.0,0.0,56.0,0.0,5.0,Matches
606,607,Kevin Zeroli,it ITA,MF,Milan,18.0,2005.0,0.3,6.0,6.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,Matches
607,608,Piotr Zieliński,pl POL,MF,Napoli,29.0,1994.0,21.4,1255.0,1145.0,102.0,28.0,5.0,7.0,89,2.0,68.0,14.0,37.0,0.0,1037.0,8.0,17.0,Matches
608,609,David Zima,cz CZE,DF,Torino,22.0,2000.0,1.0,43.0,43.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,Matches
609,610,Joshua Zirkzee,nl NED,FW,Bologna,22.0,2001.0,30.7,917.0,850.0,66.0,3.0,7.0,6.0,8,8.0,0.0,0.0,0.0,0.0,710.0,1.0,36.0,Matches
610,611,Nadir Zortea,it ITA,DF,Frosinone,24.0,1999.0,14.0,572.0,433.0,138.0,7.0,0.0,0.0,74,114.0,17.0,0.0,13.0,1.0,418.0,1.0,25.0,Matches
611,612,Nadir Zortea,it ITA,DF,Atalanta,24.0,1999.0,1.7,92.0,77.0,15.0,0.0,0.0,0.0,12,14.0,1.0,0.0,1.0,0.0,69.0,0.0,5.0,Matches
612,613,Szymon Żurkowski,pl POL,MF,Empoli,25.0,1997.0,9.6,245.0,239.0,5.0,1.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,193.0,1.0,7.0,Matches
613,614,Milan Đurić,ba BIH,FW,Hellas Verona,33.0,1990.0,13.4,334.0,330.0,4.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.0,181.0,0.0,3.0,Matches
614,615,Milan Đurić,ba BIH,FW,Monza,33.0,1990.0,14.0,272.0,268.0,4.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,140.0,0.0,5.0,Matches
615,616,Mateusz Łęgowski,pl POL,MF,Salernitana,20.0,2003.0,12.7,378.0,370.0,7.0,5.0,1.0,2.0,6,2.0,0.0,0.0,0.0,0.0,292.0,1.0,17.0,Matches
