,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,_Ast,_xAG,Expected_xA,Expected_A-xAG,_KP,_1/3,_PPA,_CrsPA,_PrgP,Matches
499,500,Junior Sambia,fr FRA,DFMF,Salernitana,26.0,1996.0,11.5,397.0,508.0,78.1,6404.0,2412.0,213.0,238.0,89.5,135.0,182.0,74.2,38.0,63.0,60.3,2,0.9,0.6,1.1,12.0,30.0,10.0,5.0,41.0,Matches
500,501,Antonio Sanabria,py PAR,FWMF,Torino,27.0,1996.0,23.7,494.0,624.0,79.2,7261.0,1214.0,287.0,339.0,84.7,143.0,177.0,80.8,33.0,47.0,70.2,0,1.4,0.9,-1.4,15.0,39.0,10.0,1.0,57.0,Matches
501,502,Renato Sanches,pt POR,MF,Roma,25.0,1997.0,1.6,67.0,77.0,87.0,1065.0,220.0,37.0,38.0,97.4,26.0,29.0,89.7,3.0,7.0,42.9,0,0.2,0.1,-0.2,3.0,5.0,2.0,1.0,10.0,Matches
502,503,Alexis Sánchez,cl CHI,FWMF,Inter,34.0,1988.0,8.5,276.0,367.0,75.2,4719.0,1255.0,143.0,170.0,84.1,77.0,104.0,74.0,41.0,59.0,69.5,5,3.1,2.8,1.9,18.0,28.0,24.0,2.0,53.0,Matches
503,504,Alex Sandro,br BRA,DF,Juventus,32.0,1991.0,8.0,479.0,555.0,86.3,8623.0,3028.0,187.0,200.0,93.5,246.0,271.0,90.8,40.0,68.0,58.8,0,0.9,0.7,-0.9,5.0,45.0,7.0,3.0,43.0,Matches
504,505,Nicola Sansone,it ITA,FWMF,Lecce,31.0,1991.0,8.5,207.0,277.0,74.7,3177.0,948.0,115.0,129.0,89.1,62.0,79.0,78.5,18.0,40.0,45.0,2,1.3,0.9,0.7,17.0,24.0,10.0,2.0,36.0,Matches
505,506,Riccardo Saponara,it ITA,FWMF,Hellas Verona,31.0,1991.0,3.8,87.0,124.0,70.2,1465.0,387.0,38.0,45.0,84.4,36.0,52.0,69.2,8.0,11.0,72.7,0,0.2,0.2,-0.2,3.0,8.0,3.0,1.0,14.0,Matches
506,507,Zanos Savva,cy CYP,DFMF,Torino,17.0,2005.0,0.3,5.0,11.0,45.5,95.0,9.0,1.0,2.0,50.0,4.0,6.0,66.7,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches
507,508,Saba Sazonov,ge GEO,DF,Torino,21.0,2002.0,4.0,163.0,187.0,87.2,3225.0,887.0,53.0,55.0,96.4,88.0,97.0,90.7,21.0,29.0,72.4,0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,8.0,Matches
508,509,Giorgio Scalvini,it ITA,DF,Atalanta,19.0,2003.0,28.3,1272.0,1564.0,81.3,20712.0,7854.0,646.0,721.0,89.6,533.0,622.0,85.7,73.0,157.0,46.5,3,1.1,1.5,1.9,11.0,89.0,14.0,2.0,116.0,Matches
509,510,Gianluca Scamacca,it ITA,FW,Atalanta,24.0,1999.0,16.1,293.0,434.0,67.5,5369.0,1076.0,137.0,202.0,67.8,99.0,136.0,72.8,42.0,52.0,80.8,6,3.9,1.5,2.1,33.0,30.0,14.0,1.0,41.0,Matches
510,511,Perr Schuurs,nl NED,DF,Torino,23.0,1999.0,8.6,359.0,406.0,88.4,6478.0,1868.0,141.0,155.0,91.0,187.0,199.0,94.0,27.0,41.0,65.9,0,0.0,0.4,0.0,0.0,17.0,1.0,1.0,19.0,Matches
511,512,Simone Scuffet,it ITA,GK,Cagliari,27.0,1996.0,31.0,614.0,928.0,66.2,18771.0,14157.0,91.0,92.0,98.9,275.0,278.0,98.9,246.0,555.0,44.3,0,0.0,0.1,0.0,0.0,14.0,1.0,0.0,1.0,Matches
512,513,Demba Seck,sn SEN,MF,Torino,22.0,2001.0,4.7,82.0,109.0,75.2,1195.0,260.0,44.0,54.0,81.5,32.0,38.0,84.2,3.0,4.0,75.0,0,0.1,0.2,-0.1,2.0,9.0,4.0,0.0,12.0,Matches
513,514,Demba Seck,sn SEN,FWMF,Frosinone,22.0,2001.0,3.3,74.0,92.0,80.4,959.0,206.0,50.0,57.0,87.7,20.0,25.0,80.0,2.0,2.0,100.0,0,0.3,0.4,-0.3,3.0,2.0,2.0,0.0,9.0,Matches
514,515,Nikola Sekulov,it ITA,FW,Juventus,21.0,2002.0,0.1,1.0,2.0,50.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
515,516,Vivaldo Semedo,pt POR,FW,Udinese,18.0,2005.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
516,517,Stefano Sensi,it ITA,MF,Inter,27.0,1995.0,0.5,47.0,52.0,90.4,962.0,198.0,17.0,17.0,100.0,20.0,24.0,83.3,9.0,9.0,100.0,1,0.1,0.1,0.9,3.0,2.0,0.0,0.0,3.0,Matches
517,518,Suat Serdar,de GER,MF,Hellas Verona,26.0,1997.0,18.4,445.0,602.0,73.9,8940.0,2516.0,169.0,209.0,80.9,179.0,228.0,78.5,86.0,126.0,68.3,2,1.4,0.9,0.6,17.0,56.0,14.0,1.0,68.0,Matches
518,519,Andres Sfait,ro ROU,DFMF,Salernitana,18.0,2004.0,0.3,4.0,6.0,66.7,70.0,57.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,1.0,0.0,0,0.1,0.0,-0.1,1.0,1.0,1.0,0.0,1.0,Matches
519,520,Stephan El Shaarawy,it ITA,FWDF,Roma,30.0,1992.0,19.3,545.0,662.0,82.3,8516.0,1723.0,305.0,350.0,87.1,194.0,228.0,85.1,37.0,51.0,72.5,4,2.3,1.8,1.7,20.0,23.0,12.0,5.0,44.0,Matches
520,521,Eldor Shomurodov,uz UZB,FWMF,Cagliari,28.0,1995.0,10.4,153.0,230.0,66.5,2048.0,487.0,97.0,131.0,74.0,44.0,59.0,74.6,6.0,14.0,42.9,3,1.7,1.1,1.3,10.0,10.0,5.0,2.0,18.0,Matches
521,522,Steven Shpendi,al ALB,FWMF,Empoli,20.0,2003.0,4.6,57.0,76.0,75.0,717.0,101.0,36.0,44.0,81.8,16.0,19.0,84.2,0.0,0.0,,1,0.5,0.2,0.5,5.0,3.0,3.0,0.0,6.0,Matches
522,523,Marco Silvestri,it ITA,GK,Udinese,32.0,1991.0,17.0,324.0,451.0,71.8,8621.0,6421.0,69.0,71.0,97.2,173.0,178.0,97.2,82.0,201.0,40.8,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Matches
523,524,Giovanni Simeone,ar ARG,FW,Napoli,28.0,1995.0,8.9,132.0,187.0,70.6,1760.0,309.0,79.0,95.0,83.2,37.0,52.0,71.2,6.0,15.0,40.0,0,0.6,0.8,-0.6,9.0,7.0,5.0,1.0,13.0,Matches
524,525,Jan-Carlo Simic,rs SRB,DF,Milan,18.0,2005.0,1.6,59.0,64.0,92.2,1039.0,291.0,18.0,18.0,100.0,40.0,40.0,100.0,1.0,6.0,16.7,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,Matches
525,526,Leo Skiri Østigård,no NOR,DF,Napoli,23.0,1999.0,18.1,1172.0,1339.0,87.5,22293.0,8252.0,377.0,411.0,91.7,671.0,723.0,92.8,110.0,177.0,62.1,0,0.1,0.3,-0.1,3.0,68.0,4.0,0.0,76.0,Matches
526,527,Łukasz Skorupski,pl POL,GK,Bologna,32.0,1991.0,32.0,796.0,1018.0,78.2,19534.0,13495.0,202.0,204.0,99.0,386.0,391.0,98.7,205.0,419.0,48.9,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,Matches
527,528,Chris Smalling,eng ENG,DF,Roma,33.0,1989.0,4.3,197.0,228.0,86.4,3810.0,1394.0,61.0,69.0,88.4,122.0,132.0,92.4,13.0,20.0,65.0,0,0.4,0.0,-0.4,1.0,7.0,0.0,0.0,13.0,Matches
528,529,Andrea Sodero,it ITA,MF,Empoli,18.0,2004.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
529,530,Ola Solbakken,no NOR,FW,Roma,24.0,1998.0,0.3,6.0,8.0,75.0,96.0,4.0,4.0,5.0,80.0,1.0,1.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches
530,531,Daniele Sommariva,it ITA,GK,Genoa,26.0,1997.0,0.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
531,532,Yann Sommer,ch SUI,GK,Inter,34.0,1988.0,34.0,1078.0,1236.0,87.2,24756.0,15782.0,289.0,289.0,100.0,548.0,556.0,98.6,235.0,382.0,61.5,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,Matches
532,533,Brandon Soppy,fr FRA,DF,Torino,21.0,2002.0,2.0,68.0,92.0,73.9,1009.0,330.0,38.0,42.0,90.5,22.0,32.0,68.8,5.0,9.0,55.6,0,0.1,0.1,-0.1,1.0,3.0,3.0,1.0,6.0,Matches
533,534,Alessandro Sorrentino,it ITA,GK,Monza,21.0,2002.0,6.1,148.0,193.0,76.7,3731.0,2467.0,35.0,35.0,100.0,73.0,75.0,97.3,40.0,83.0,48.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches
534,535,Riccardo Sottil,it ITA,FW,Fiorentina,24.0,1999.0,12.3,331.0,421.0,78.6,5471.0,827.0,161.0,184.0,87.5,142.0,167.0,85.0,20.0,35.0,57.1,3,2.5,2.4,0.5,13.0,11.0,16.0,7.0,33.0,Matches
535,536,Matìas Soulé,ar ARG,FWMF,Frosinone,20.0,2003.0,34.7,1197.0,1535.0,78.0,18531.0,5372.0,654.0,749.0,87.3,411.0,521.0,78.9,89.0,163.0,54.6,3,6.6,5.3,-3.6,82.0,107.0,78.0,12.0,198.0,Matches
536,537,Djed Spence,eng ENG,DF,Genoa,22.0,2000.0,9.5,272.0,342.0,79.5,4216.0,1253.0,148.0,166.0,89.2,93.0,127.0,73.2,19.0,29.0,65.5,0,0.3,0.4,-0.3,6.0,17.0,9.0,6.0,25.0,Matches
537,538,Leonardo Spinazzola,it ITA,DF,Roma,30.0,1993.0,14.6,663.0,849.0,78.1,11631.0,3209.0,300.0,333.0,90.1,299.0,373.0,80.2,56.0,102.0,54.9,2,3.0,3.1,-1.0,27.0,32.0,48.0,21.0,52.0,Matches
538,539,Marco Sportiello,it ITA,GK,Milan,31.0,1992.0,7.0,213.0,247.0,86.2,4909.0,3500.0,56.0,56.0,100.0,116.0,118.0,98.3,41.0,73.0,56.2,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,Matches
539,540,Trivante Stewart,jm JAM,FWMF,Salernitana,23.0,2000.0,1.1,18.0,27.0,66.7,266.0,20.0,12.0,13.0,92.3,5.0,8.0,62.5,1.0,2.0,50.0,0,0.1,0.0,-0.1,1.0,0.0,0.0,0.0,0.0,Matches
540,541,Gabriel Strefezza,br BRA,FW,Lecce,26.0,1997.0,12.4,300.0,412.0,72.8,5197.0,1463.0,151.0,174.0,86.8,103.0,137.0,75.2,37.0,70.0,52.9,0,1.2,1.3,-1.2,20.0,34.0,20.0,7.0,54.0,Matches
541,542,Kevin Strootman,nl NED,MF,Genoa,33.0,1990.0,13.4,550.0,670.0,82.1,8923.0,2778.0,267.0,310.0,86.1,218.0,249.0,87.6,40.0,69.0,58.0,2,1.3,2.2,0.7,22.0,47.0,10.0,5.0,61.0,Matches
542,543,Isaac Success,ng NGA,FWMF,Udinese,27.0,1996.0,9.8,130.0,204.0,63.7,1955.0,467.0,76.0,111.0,68.5,35.0,47.0,74.5,11.0,21.0,52.4,1,1.1,0.6,-0.1,11.0,16.0,4.0,0.0,17.0,Matches
543,544,Ibrahim Sulemana,gh GHA,MF,Cagliari,20.0,2003.0,14.9,361.0,452.0,79.9,6464.0,1260.0,163.0,184.0,88.6,151.0,172.0,87.8,42.0,72.0,58.3,0,0.1,0.2,-0.1,4.0,30.0,2.0,2.0,27.0,Matches
544,545,Tomáš Suslov,sk SVK,MFFW,Hellas Verona,21.0,2002.0,23.2,416.0,573.0,72.6,8181.0,2111.0,155.0,185.0,83.8,176.0,210.0,83.8,70.0,127.0,55.1,5,3.6,2.5,1.4,28.0,40.0,22.0,6.0,64.0,Matches
545,546,Mile Svilar,rs SRB,GK,Roma,23.0,1999.0,15.0,526.0,605.0,86.9,11527.0,7333.0,143.0,143.0,100.0,297.0,300.0,99.0,85.0,161.0,52.8,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,Matches
546,547,Karol Świderski,pl POL,FWMF,Hellas Verona,26.0,1997.0,5.6,84.0,120.0,70.0,1154.0,281.0,45.0,55.0,81.8,30.0,41.0,73.2,2.0,5.0,40.0,0,0.4,0.6,-0.4,8.0,5.0,4.0,1.0,13.0,Matches
547,548,Wojciech Szczęsny,pl POL,GK,Juventus,33.0,1990.0,35.0,780.0,1006.0,77.5,22098.0,15358.0,121.0,122.0,99.2,389.0,394.0,98.7,270.0,486.0,55.6,0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,Matches
548,549,Przemysław Szymiński,pl POL,MF,Frosinone,29.0,1994.0,0.1,1.0,2.0,50.0,9.0,10.0,1.0,1.0,100.0,0.0,0.0,,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
549,550,Adrien Tameze,cm CMR,DFMF,Torino,29.0,1994.0,23.8,1106.0,1276.0,86.7,18937.0,5466.0,462.0,506.0,91.3,549.0,605.0,90.7,68.0,101.0,67.3,2,2.2,1.2,-0.2,19.0,81.0,10.0,3.0,90.0,Matches
550,551,Elayis Tavsan,nl NED,MFFW,Hellas Verona,22.0,2001.0,0.6,7.0,8.0,87.5,143.0,42.0,3.0,3.0,100.0,3.0,3.0,100.0,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Matches
551,552,Loum Tchaouna,fr FRA,FWMF,Salernitana,19.0,2003.0,23.3,505.0,766.0,65.9,7384.0,2039.0,298.0,375.0,79.5,151.0,224.0,67.4,34.0,75.0,45.3,3,1.5,1.3,1.5,22.0,41.0,22.0,7.0,59.0,Matches
552,553,Jackson Tchatchoua,cm CMR,DF,Hellas Verona,21.0,2001.0,19.2,604.0,799.0,75.6,9562.0,3708.0,324.0,355.0,91.3,222.0,299.0,74.2,42.0,102.0,41.2,2,1.3,1.7,0.7,15.0,48.0,22.0,18.0,53.0,Matches
553,554,Filippo Terracciano,it ITA,DF,Hellas Verona,20.0,2003.0,14.4,507.0,713.0,71.1,9215.0,4188.0,230.0,270.0,85.2,217.0,294.0,73.8,54.0,117.0,46.2,1,1.0,1.3,0.0,18.0,49.0,14.0,10.0,51.0,Matches
554,555,Filippo Terracciano,it ITA,DFFW,Milan,20.0,2003.0,0.8,38.0,40.0,95.0,652.0,143.0,16.0,17.0,94.1,20.0,20.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches
555,556,Pietro Terracciano,it ITA,GK,Fiorentina,33.0,1990.0,33.0,979.0,1231.0,79.5,26917.0,18308.0,146.0,146.0,100.0,499.0,506.0,98.6,330.0,571.0,57.8,0,0.2,0.1,-0.2,2.0,13.0,2.0,0.0,0.0,Matches
556,557,Florian Thauvin,fr FRA,FW,Udinese,30.0,1993.0,19.0,385.0,548.0,70.3,6704.0,2190.0,189.0,231.0,81.8,131.0,179.0,73.2,49.0,91.0,53.8,3,4.2,4.1,-1.2,38.0,41.0,39.0,16.0,69.0,Matches
557,558,Malick Thiaw,de GER,DF,Milan,21.0,2001.0,18.0,1084.0,1184.0,91.6,20626.0,6291.0,366.0,389.0,94.1,628.0,664.0,94.6,85.0,115.0,73.9,1,0.1,0.2,0.9,4.0,62.0,2.0,0.0,70.0,Matches
558,559,Morten Thorsby,no NOR,MF,Genoa,27.0,1996.0,12.9,206.0,332.0,62.0,2782.0,810.0,116.0,173.0,67.1,64.0,99.0,64.6,5.0,14.0,35.7,2,1.4,0.6,0.6,9.0,21.0,6.0,2.0,28.0,Matches
559,560,Kristian Thorstvedt,no NOR,MF,Sassuolo,24.0,1999.0,26.6,710.0,978.0,72.6,11390.0,3666.0,392.0,484.0,81.0,239.0,311.0,76.8,60.0,111.0,54.1,1,1.6,1.6,-0.6,36.0,85.0,15.0,2.0,130.0,Matches
560,561,Marcus Thuram,fr FRA,FW,Inter,25.0,1997.0,29.9,476.0,656.0,72.6,5687.0,1049.0,313.0,396.0,79.0,100.0,144.0,69.4,16.0,24.0,66.7,7,3.7,3.6,3.3,29.0,20.0,19.0,4.0,47.0,Matches
561,562,Antonio Tikvić,hr CRO,DF,Udinese,19.0,2004.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
562,563,Jeremy Toljan,de GER,DF,Sassuolo,28.0,1994.0,23.1,775.0,1007.0,77.0,12656.0,5032.0,396.0,432.0,91.7,300.0,378.0,79.4,58.0,140.0,41.4,5,1.6,2.0,3.4,18.0,52.0,20.0,7.0,79.0,Matches
563,564,Rafael Tolói,it ITA,DF,Atalanta,32.0,1990.0,10.7,442.0,537.0,82.3,7801.0,2968.0,194.0,211.0,91.9,210.0,238.0,88.2,32.0,73.0,43.8,0,0.1,0.2,-0.1,2.0,48.0,4.0,1.0,53.0,Matches
564,565,Fikayo Tomori,eng ENG,DF,Milan,25.0,1997.0,23.6,1541.0,1691.0,91.1,27326.0,9784.0,613.0,655.0,93.6,816.0,862.0,94.7,101.0,147.0,68.7,0,0.2,0.2,-0.2,4.0,39.0,1.0,1.0,63.0,Matches
565,566,Ahmed Touba,dz ALG,DF,Lecce,25.0,1998.0,3.1,115.0,137.0,83.9,2095.0,472.0,38.0,42.0,90.5,64.0,76.0,84.2,11.0,14.0,78.6,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,Matches
566,567,Chaka Traorè,ci CIV,FW,Milan,18.0,2004.0,0.2,9.0,11.0,81.8,121.0,19.0,5.0,5.0,100.0,4.0,5.0,80.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
567,568,Stefano Turati,it ITA,GK,Frosinone,21.0,2001.0,30.5,775.0,1065.0,72.8,17065.0,12766.0,240.0,240.0,100.0,391.0,400.0,97.8,140.0,419.0,33.4,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,Matches
568,569,Kacper Urbanski,pl POL,MFFW,Bologna,18.0,2004.0,10.3,313.0,387.0,80.9,4813.0,1017.0,171.0,193.0,88.6,103.0,125.0,82.4,22.0,33.0,66.7,1,0.8,0.8,0.2,16.0,25.0,8.0,2.0,31.0,Matches
569,570,Emanuele Valeri,it ITA,DF,Frosinone,24.0,1998.0,13.1,341.0,560.0,60.9,5852.0,2970.0,165.0,199.0,82.9,122.0,198.0,61.6,40.0,117.0,34.2,1,2.4,1.6,-1.4,23.0,32.0,13.0,9.0,41.0,Matches
570,571,Johan Vásquez,mx MEX,DF,Genoa,24.0,1998.0,31.7,1069.0,1394.0,76.7,19696.0,6461.0,415.0,465.0,89.2,532.0,640.0,83.1,108.0,223.0,48.4,1,0.8,1.1,0.2,11.0,61.0,8.0,4.0,81.0,Matches
571,572,Matías Vecino,uy URU,MF,Lazio,31.0,1991.0,12.8,621.0,750.0,82.8,9893.0,2963.0,322.0,366.0,88.0,252.0,287.0,87.8,36.0,61.0,59.0,1,0.4,1.2,0.6,7.0,68.0,10.0,0.0,74.0,Matches
572,573,Lorenzo Venuti,it ITA,DF,Lecce,28.0,1995.0,4.0,174.0,219.0,79.5,3279.0,1045.0,72.0,78.0,92.3,77.0,91.0,84.6,24.0,43.0,55.8,0,0.3,0.3,-0.3,4.0,17.0,2.0,2.0,16.0,Matches
573,574,Simone Verdi,it ITA,FW,Torino,31.0,1992.0,0.0,1.0,1.0,100.0,7.0,5.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0,0.1,0.0,-0.1,1.0,0.0,0.0,0.0,0.0,Matches
574,575,Emanuel Vignato,it ITA,MFFW,Salernitana,22.0,2000.0,3.5,90.0,120.0,75.0,1419.0,407.0,48.0,57.0,84.2,29.0,39.0,74.4,7.0,10.0,70.0,1,0.3,0.1,0.7,5.0,11.0,0.0,0.0,11.0,Matches
575,576,Samuele Vignato,it ITA,MFFW,Monza,19.0,2004.0,3.8,107.0,128.0,83.6,1743.0,428.0,61.0,68.0,89.7,34.0,40.0,85.0,11.0,15.0,73.3,0,0.2,0.2,-0.2,4.0,9.0,2.0,0.0,13.0,Matches
576,577,Matías Viña,uy URU,DF,Sassuolo,25.0,1997.0,11.3,390.0,528.0,73.9,6507.0,2891.0,196.0,223.0,87.9,156.0,204.0,76.5,30.0,75.0,40.0,3,1.4,0.7,1.6,16.0,45.0,10.0,4.0,46.0,Matches
577,578,Rúben Vinagre,pt POR,DFFW,Hellas Verona,24.0,1999.0,3.1,86.0,127.0,67.7,1507.0,418.0,41.0,52.0,78.8,33.0,39.0,84.6,10.0,29.0,34.5,0,0.3,0.3,-0.3,5.0,5.0,6.0,5.0,8.0,Matches
578,579,Nicolas Viola,it ITA,MFFW,Cagliari,33.0,1989.0,13.4,358.0,565.0,63.4,6767.0,2560.0,169.0,217.0,77.9,102.0,150.0,68.0,68.0,151.0,45.0,2,3.9,3.2,-1.9,33.0,34.0,15.0,6.0,57.0,Matches
579,580,Mattia Viti,it ITA,DF,Sassuolo,21.0,2002.0,10.9,406.0,486.0,83.5,7156.0,2346.0,158.0,181.0,87.3,208.0,232.0,89.7,30.0,57.0,52.6,0,0.0,0.1,0.0,1.0,27.0,0.0,0.0,36.0,Matches
580,581,Vitinha,pt POR,FWMF,Genoa,23.0,2000.0,3.2,34.0,60.0,56.7,531.0,119.0,17.0,24.0,70.8,13.0,22.0,59.1,2.0,6.0,33.3,0,0.1,0.2,-0.1,2.0,2.0,1.0,1.0,4.0,Matches
581,582,Dušan Vlahović,rs SRB,FW,Juventus,23.0,2000.0,25.6,380.0,542.0,70.1,5845.0,888.0,192.0,253.0,75.9,150.0,188.0,79.8,18.0,34.0,52.9,4,2.3,1.6,1.7,29.0,21.0,14.0,1.0,46.0,Matches
582,583,Nikola Vlašić,hr CRO,MFFW,Torino,25.0,1997.0,29.0,806.0,998.0,80.8,11878.0,3431.0,442.0,509.0,86.8,291.0,348.0,83.6,37.0,61.0,60.7,2,2.9,3.6,-0.9,35.0,96.0,31.0,9.0,150.0,Matches
583,584,Alessandro Vogliacco,it ITA,DF,Genoa,24.0,1998.0,13.0,494.0,626.0,78.9,9349.0,3512.0,186.0,204.0,91.2,235.0,272.0,86.4,59.0,120.0,49.2,1,0.5,0.5,0.5,13.0,41.0,12.0,7.0,49.0,Matches
584,585,Mërgim Vojvoda,xk KVX,DF,Torino,28.0,1995.0,15.3,762.0,964.0,79.0,13248.0,4831.0,328.0,370.0,88.6,342.0,416.0,82.2,67.0,130.0,51.5,3,1.4,1.5,1.6,18.0,54.0,30.0,5.0,91.0,Matches
585,586,Cristian Volpato,it ITA,MFFW,Sassuolo,19.0,2003.0,7.2,195.0,301.0,64.8,3460.0,1260.0,86.0,110.0,78.2,78.0,114.0,68.4,21.0,51.0,41.2,0,1.4,1.4,-1.4,16.0,16.0,16.0,4.0,53.0,Matches
586,587,Stefan de Vrij,nl NED,DF,Inter,31.0,1992.0,17.6,932.0,1010.0,92.3,16414.0,5395.0,350.0,370.0,94.6,524.0,554.0,94.6,46.0,64.0,71.9,0,0.3,0.4,-0.3,2.0,34.0,4.0,0.0,43.0,Matches
587,588,Walace,br BRA,MF,Udinese,28.0,1995.0,36.0,1146.0,1437.0,79.7,21020.0,7147.0,480.0,555.0,86.5,523.0,604.0,86.6,125.0,226.0,55.3,0,1.1,0.8,-1.1,21.0,143.0,7.0,1.0,127.0,Matches
588,589,Sebastian Walukiewicz,pl POL,DF,Empoli,23.0,2000.0,22.8,842.0,1018.0,82.7,17714.0,6732.0,214.0,252.0,84.9,509.0,567.0,89.8,115.0,185.0,62.2,0,0.1,0.2,-0.1,3.0,50.0,2.0,0.0,45.0,Matches
589,590,Timothy Weah,us USA,DFFW,Juventus,23.0,2000.0,14.0,476.0,597.0,79.7,7512.0,1758.0,251.0,282.0,89.0,194.0,225.0,86.2,27.0,49.0,55.1,1,1.1,1.1,-0.1,13.0,36.0,13.0,4.0,48.0,Matches
590,591,Shon Weissman,il ISR,FWDF,Salernitana,27.0,1996.0,5.5,49.0,67.0,73.1,650.0,61.0,31.0,40.0,77.5,9.0,13.0,69.2,4.0,5.0,80.0,0,0.1,0.1,-0.1,2.0,2.0,0.0,0.0,4.0,Matches
591,592,Mateusz Wieteska,pl POL,DF,Cagliari,26.0,1997.0,10.7,374.0,462.0,81.0,7391.0,3331.0,121.0,134.0,90.3,214.0,241.0,88.8,38.0,78.0,48.7,1,0.6,0.3,0.4,5.0,28.0,5.0,1.0,33.0,Matches
592,593,Kenan Yıldız,tr TUR,FWDF,Juventus,18.0,2005.0,10.6,284.0,349.0,81.4,3984.0,1191.0,183.0,203.0,90.1,78.0,104.0,75.0,14.0,26.0,53.8,0,1.1,1.6,-1.1,18.0,21.0,13.0,2.0,40.0,Matches
593,594,Mattia Zaccagni,it ITA,FWMF,Lazio,28.0,1995.0,21.7,711.0,899.0,79.1,10281.0,2132.0,428.0,471.0,90.9,208.0,266.0,78.2,43.0,84.0,51.2,1,2.9,3.3,-1.9,29.0,36.0,26.0,5.0,55.0,Matches
594,595,Nicola Zalewski,pl POL,DFFW,Roma,21.0,2002.0,10.8,358.0,471.0,76.0,6112.0,1493.0,175.0,186.0,94.1,139.0,187.0,74.3,38.0,62.0,61.3,1,1.6,1.5,-0.6,17.0,19.0,21.0,6.0,33.0,Matches
595,596,Andre-Frank Zambo Anguissa,cm CMR,MF,Napoli,27.0,1995.0,31.0,1604.0,1839.0,87.2,22930.0,5591.0,950.0,1042.0,91.2,515.0,579.0,88.9,71.0,99.0,71.7,2,3.0,3.0,-1.0,38.0,147.0,28.0,6.0,163.0,Matches
596,597,Alessandro Zanoli,it ITA,DF,Salernitana,22.0,2000.0,10.2,322.0,434.0,74.2,4696.0,1828.0,188.0,210.0,89.5,101.0,141.0,71.6,18.0,46.0,39.1,2,1.8,0.9,0.2,12.0,20.0,7.0,2.0,28.0,Matches
597,598,Alessandro Zanoli,it ITA,DFFW,Napoli,22.0,2000.0,0.6,33.0,40.0,82.5,527.0,111.0,14.0,16.0,87.5,15.0,19.0,78.9,2.0,2.0,100.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,Matches
598,599,Duván Zapata,co COL,FW,Torino,32.0,1991.0,32.0,492.0,752.0,65.4,7145.0,1154.0,289.0,393.0,73.5,139.0,212.0,65.6,32.0,57.0,56.1,4,3.0,1.5,1.0,27.0,31.0,13.0,0.0,52.0,Matches
599,600,Duván Zapata,co COL,FW,Atalanta,32.0,1991.0,1.2,36.0,50.0,72.0,393.0,32.0,26.0,29.0,89.7,7.0,12.0,58.3,0.0,1.0,0.0,0,0.1,0.1,-0.1,2.0,0.0,1.0,0.0,3.0,Matches
