,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,_Att,PassTypes_Live,PassTypes_Dead,PassTypes_FK,PassTypes_TB,PassTypes_Sw,PassTypes_Crs,PassTypes_TI,PassTypes_CK,CornerKicks_In,CornerKicks_Out,CornerKicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
555,556,Pau Torres,es ESP,DF,Villarreal,25,1997,33.9,2179.0,2034.0,141.0,79.0,8.0,49.0,4,8.0,0.0,0.0,0.0,0.0,1855.0,4.0,15.0,Matches
556,557,Roberto Torres,es ESP,FWMF,Osasuna,33,1989,0.1,13.0,12.0,1.0,1.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,Matches
557,558,Lucas Torró,es ESP,MF,Osasuna,28,1994,27.5,1166.0,1140.0,26.0,26.0,1.0,16.0,1,0.0,0.0,0.0,0.0,0.0,940.0,0.0,22.0,Matches
558,559,Nabil Touaizi,ma MAR,MF,Espanyol,21,2001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches
559,560,Óscar Trejo,ar ARG,MFFW,Rayo Vallecano,34,1988,23.8,1005.0,936.0,68.0,22.0,7.0,4.0,35,9.0,18.0,9.0,2.0,0.0,811.0,1.0,25.0,Matches
560,561,Manu Trigueros,es ESP,MF,Villarreal,30,1991,9.2,534.0,519.0,14.0,10.0,1.0,1.0,4,2.0,2.0,1.0,0.0,0.0,475.0,1.0,7.0,Matches
561,562,Viktor Tsyhankov,ua UKR,MF,Girona,24,1997,16.5,622.0,561.0,58.0,17.0,1.0,3.0,55,6.0,33.0,18.0,8.0,0.0,433.0,3.0,25.0,Matches
562,563,Beñat Turrientes,es ESP,MFFW,Real Sociedad,20,2002,1.2,47.0,40.0,7.0,4.0,0.0,2.0,4,0.0,3.0,2.0,1.0,0.0,40.0,0.0,0.0,Matches
563,564,Enes Ünal,tr TUR,FW,Getafe,25,1997,33.0,750.0,728.0,16.0,1.0,6.0,2.0,17,1.0,0.0,0.0,0.0,0.0,446.0,6.0,21.0,Matches
564,565,Oscar Ureña,es ESP,MF,Girona,19,2003,1.1,22.0,22.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,Matches
565,566,Óscar Valentín,es ESP,MF,Rayo Vallecano,27,1994,28.4,1173.0,1138.0,32.0,32.0,1.0,9.0,3,0.0,0.0,0.0,0.0,0.0,957.0,3.0,17.0,Matches
566,567,Martin Valjent,sk SVK,DF,Mallorca,26,1995,29.5,1123.0,1032.0,86.0,45.0,1.0,21.0,6,41.0,0.0,0.0,0.0,0.0,885.0,5.0,14.0,Matches
567,568,Jesús Vallejo,es ESP,DF,Real Madrid,25,1997,0.2,12.0,12.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,Matches
568,569,Manu Vallejo,es ESP,FWMF,Girona,25,1997,2.3,89.0,87.0,1.0,0.0,1.0,0.0,7,0.0,0.0,0.0,0.0,0.0,68.0,1.0,2.0,Matches
569,570,Federico Valverde,uy URU,MFFW,Real Madrid,24,1998,27.8,1641.0,1611.0,21.0,6.0,3.0,22.0,27,14.0,0.0,0.0,0.0,0.0,1427.0,9.0,26.0,Matches
570,571,Jesus Vazquez,es ESP,DFMF,Valencia,19,2003,3.4,171.0,138.0,33.0,0.0,1.0,0.0,11,33.0,0.0,0.0,0.0,0.0,142.0,0.0,5.0,Matches
571,572,Kevin Vázquez,es ESP,DFMF,Celta Vigo,29,1993,4.9,234.0,195.0,39.0,3.0,0.0,0.0,7,36.0,0.0,0.0,0.0,0.0,173.0,0.0,10.0,Matches
572,573,Lucas Vázquez,es ESP,DF,Real Madrid,31,1991,12.7,936.0,826.0,106.0,14.0,2.0,5.0,41,92.0,0.0,0.0,0.0,0.0,808.0,4.0,14.0,Matches
573,574,Gabriel Veiga,es ESP,MF,Celta Vigo,20,2002,25.5,742.0,705.0,31.0,11.0,6.0,3.0,27,7.0,2.0,1.0,1.0,0.0,552.0,6.0,17.0,Matches
574,575,Unai Vencedor Paris,es ESP,MF,Athletic Club,21,2000,2.1,124.0,120.0,3.0,3.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,107.0,1.0,2.0,Matches
575,576,Gonzalo Verdú,es ESP,DF,Elche,33,1988,7.8,338.0,317.0,21.0,21.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,1.0,Matches
576,577,Mikel Vesga,es ESP,MF,Athletic Club,29,1993,28.6,1510.0,1489.0,13.0,11.0,2.0,19.0,12,1.0,0.0,0.0,0.0,0.0,1259.0,8.0,16.0,Matches
577,578,Aleix Vidal,es ESP,MFFW,Espanyol,32,1989,11.4,384.0,328.0,54.0,11.0,1.0,3.0,39,36.0,6.0,0.0,4.0,0.0,279.0,2.0,17.0,Matches
578,579,Nacho Vidal,es ESP,DF,Osasuna,27,1995,13.9,622.0,482.0,138.0,5.0,2.0,2.0,31,133.0,0.0,0.0,0.0,0.0,472.0,2.0,12.0,Matches
579,580,Toni Villa,es ESP,MF,Valladolid,27,1995,1.0,32.0,31.0,1.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,20.0,0.0,2.0,Matches
580,581,Toni Villa,es ESP,MFFW,Girona,27,1995,9.9,335.0,323.0,9.0,0.0,0.0,0.0,27,7.0,1.0,0.0,1.0,0.0,257.0,3.0,13.0,Matches
581,582,Asier Villalibre,es ESP,FW,Athletic Club,24,1997,1.1,18.0,18.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,Matches
582,583,Gonzalo Villar,es ESP,MF,Getafe,24,1998,5.1,258.0,241.0,17.0,11.0,0.0,1.0,6,4.0,2.0,2.0,0.0,0.0,205.0,0.0,6.0,Matches
583,584,Iván Villar,es ESP,GK,Celta Vigo,25,1997,19.0,599.0,376.0,216.0,59.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,414.0,7.0,0.0,Matches
584,585,Daniel Vivian,es ESP,DF,Athletic Club,23,1999,26.4,1442.0,1381.0,56.0,49.0,1.0,27.0,6,6.0,0.0,0.0,0.0,0.0,1165.0,5.0,15.0,Matches
585,586,Shon Weissman,il ISR,FW,Valladolid,26,1996,8.3,91.0,74.0,17.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,70.0,0.0,2.0,Matches
586,587,Axel Werner,ar ARG,GK,Elche,26,1996,2.0,70.0,50.0,19.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,0.0,Matches
587,588,Iñaki Williams,gh GHA,FW,Athletic Club,28,1994,31.5,827.0,773.0,50.0,1.0,3.0,6.0,98,15.0,0.0,0.0,0.0,0.0,531.0,4.0,49.0,Matches
588,589,Nico Williams,es ESP,FW,Athletic Club,20,2002,29.5,951.0,872.0,75.0,5.0,4.0,5.0,174,4.0,66.0,17.0,32.0,0.0,634.0,4.0,64.0,Matches
589,590,Axel Witsel,be BEL,DFMF,Atlético Madrid,33,1989,25.1,1328.0,1281.0,47.0,45.0,0.0,3.0,2,2.0,0.0,0.0,0.0,0.0,1229.0,0.0,8.0,Matches
590,591,Lamine Yamal,es ESP,FW,Barcelona,15,2007,0.1,9.0,9.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,Matches
591,592,Jawad El Yamiq,ma MAR,DF,Valladolid,30,1992,17.9,919.0,850.0,68.0,47.0,1.0,15.0,0,14.0,0.0,0.0,0.0,0.0,745.0,1.0,11.0,Matches
592,593,Joseba Zaldúa,es ESP,DF,Cádiz,30,1992,7.1,277.0,222.0,53.0,4.0,0.0,1.0,12,49.0,0.0,0.0,0.0,0.0,190.0,2.0,8.0,Matches
593,594,Oier Zarraga,es ESP,MF,Athletic Club,23,1999,9.5,379.0,364.0,12.0,8.0,1.0,1.0,29,1.0,2.0,0.0,2.0,0.0,294.0,3.0,11.0,Matches
594,595,Igor Zubeldia,es ESP,DF,Real Sociedad,25,1997,28.2,1557.0,1490.0,62.0,44.0,1.0,12.0,3,18.0,0.0,0.0,0.0,0.0,1329.0,5.0,12.0,Matches
595,596,Martín Zubimendi,es ESP,MF,Real Sociedad,23,1999,34.5,1812.0,1748.0,58.0,54.0,6.0,10.0,4,2.0,0.0,0.0,0.0,0.0,1545.0,6.0,23.0,Matches
